# FONLL heavy quark hadroproduction cross section, calculated on Thu Mar 30 01:41:46 CEST 2023
# FONLL version and perturbative order: ## FONLL v1.4.0 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = lepton. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(meson->lepton) = 0.1086
# ebeam1 = 6800, ebeam2 = 6800
# PDF set = NNPDF30_nlo_as_0118
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 157.5000 4.1487e-02 3.7870e-02 4.4749e-02 3.8018e-02 4.4587e-02 4.1223e-02 4.1708e-02 4.0496e-02 4.2478e-02
 158.5000 3.9905e-02 3.6434e-02 4.3042e-02 3.6574e-02 4.2878e-02 3.9684e-02 4.0148e-02 3.8956e-02 4.0875e-02
 159.5000 3.8408e-02 3.5040e-02 4.1425e-02 3.5182e-02 4.1255e-02 3.8176e-02 3.8640e-02 3.7470e-02 3.9378e-02
 160.5000 3.7006e-02 3.3756e-02 3.9904e-02 3.3896e-02 3.9747e-02 3.6753e-02 3.7206e-02 3.6099e-02 3.7923e-02
 161.5000 3.5646e-02 3.2504e-02 3.8419e-02 3.2641e-02 3.8271e-02 3.5403e-02 3.5825e-02 3.4760e-02 3.6521e-02
 162.5000 3.4328e-02 3.1298e-02 3.7016e-02 3.1429e-02 3.6869e-02 3.4107e-02 3.4528e-02 3.3474e-02 3.5182e-02
 163.5000 3.3063e-02 3.0156e-02 3.5651e-02 3.0280e-02 3.5509e-02 3.2852e-02 3.3263e-02 3.2251e-02 3.3885e-02
 164.5000 3.1861e-02 2.9051e-02 3.4352e-02 2.9173e-02 3.4212e-02 3.1650e-02 3.2051e-02 3.1070e-02 3.2662e-02
 165.5000 3.0701e-02 2.7988e-02 3.3102e-02 2.8108e-02 3.2968e-02 3.0490e-02 3.0880e-02 2.9932e-02 3.1471e-02
 166.5000 2.9594e-02 2.6981e-02 3.1908e-02 2.7096e-02 3.1777e-02 2.9394e-02 2.9774e-02 2.8856e-02 3.0343e-02
 167.5000 2.8529e-02 2.6004e-02 3.0763e-02 2.6115e-02 3.0638e-02 2.8340e-02 2.8698e-02 2.7813e-02 2.9246e-02
 168.5000 2.7507e-02 2.5068e-02 2.9654e-02 2.5177e-02 2.9531e-02 2.7328e-02 2.7675e-02 2.6811e-02 2.8203e-02
 169.5000 2.6526e-02 2.4175e-02 2.8593e-02 2.4281e-02 2.8477e-02 2.6347e-02 2.6684e-02 2.5851e-02 2.7190e-02
 170.5000 2.5609e-02 2.3307e-02 2.7600e-02 2.3416e-02 2.7496e-02 2.5419e-02 2.5736e-02 2.4934e-02 2.6231e-02
 171.5000 2.4671e-02 2.2486e-02 2.6597e-02 2.2583e-02 2.6484e-02 2.4502e-02 2.4818e-02 2.4049e-02 2.5303e-02
 172.5000 2.3806e-02 2.1685e-02 2.5662e-02 2.1782e-02 2.5556e-02 2.3637e-02 2.3954e-02 2.3195e-02 2.4407e-02
 173.5000 2.2963e-02 2.0920e-02 2.4753e-02 2.1012e-02 2.4650e-02 2.2815e-02 2.3110e-02 2.2372e-02 2.3543e-02
 174.5000 2.2151e-02 2.0198e-02 2.3881e-02 2.0285e-02 2.3775e-02 2.2014e-02 2.2298e-02 2.1592e-02 2.2731e-02
 175.5000 2.1381e-02 1.9469e-02 2.3055e-02 1.9557e-02 2.2952e-02 2.1255e-02 2.1529e-02 2.0823e-02 2.1940e-02
 176.5000 2.0643e-02 1.8811e-02 2.2249e-02 1.8893e-02 2.2151e-02 2.0517e-02 2.0770e-02 2.0116e-02 2.1181e-02
 177.5000 1.9937e-02 1.8146e-02 2.1485e-02 1.8229e-02 2.1392e-02 1.9821e-02 2.0053e-02 1.9410e-02 2.0453e-02
 178.5000 1.9262e-02 1.7524e-02 2.0764e-02 1.7607e-02 2.0664e-02 1.9146e-02 1.9368e-02 1.8745e-02 1.9789e-02
 179.5000 1.8619e-02 1.6948e-02 2.0070e-02 1.7027e-02 1.9979e-02 1.8503e-02 1.8724e-02 1.8124e-02 1.9114e-02
 180.5000 1.7986e-02 1.6371e-02 1.9390e-02 1.6447e-02 1.9304e-02 1.7870e-02 1.8081e-02 1.7512e-02 1.8461e-02
 181.5000 1.7375e-02 1.5817e-02 1.8726e-02 1.5888e-02 1.8640e-02 1.7270e-02 1.7470e-02 1.6922e-02 1.7839e-02
 182.5000 1.6795e-02 1.5277e-02 1.8091e-02 1.5351e-02 1.8008e-02 1.6679e-02 1.6911e-02 1.6342e-02 1.7238e-02
 183.5000 1.6226e-02 1.4764e-02 1.7492e-02 1.4834e-02 1.7406e-02 1.6110e-02 1.6342e-02 1.5794e-02 1.6668e-02
 184.5000 1.5688e-02 1.4270e-02 1.6903e-02 1.4339e-02 1.6827e-02 1.5583e-02 1.5794e-02 1.5266e-02 1.6099e-02
 185.5000 1.5150e-02 1.3789e-02 1.6336e-02 1.3854e-02 1.6257e-02 1.5045e-02 1.5256e-02 1.4750e-02 1.5561e-02
 186.5000 1.4655e-02 1.3334e-02 1.5797e-02 1.3400e-02 1.5720e-02 1.4560e-02 1.4750e-02 1.4254e-02 1.5055e-02
 187.5000 1.4170e-02 1.2897e-02 1.5278e-02 1.2957e-02 1.5203e-02 1.4086e-02 1.4265e-02 1.3790e-02 1.4560e-02
 188.5000 1.3706e-02 1.2463e-02 1.4767e-02 1.2525e-02 1.4697e-02 1.3622e-02 1.3790e-02 1.3326e-02 1.4075e-02
 189.5000 1.3253e-02 1.2053e-02 1.4284e-02 1.2114e-02 1.4212e-02 1.3168e-02 1.3337e-02 1.2884e-02 1.3622e-02
 190.5000 1.2820e-02 1.1654e-02 1.3819e-02 1.1713e-02 1.3748e-02 1.2736e-02 1.2905e-02 1.2462e-02 1.3179e-02
 191.5000 1.2399e-02 1.1266e-02 1.3364e-02 1.1323e-02 1.3295e-02 1.2325e-02 1.2483e-02 1.2051e-02 1.2747e-02
 192.5000 1.1998e-02 1.0909e-02 1.2940e-02 1.0965e-02 1.2873e-02 1.1924e-02 1.2082e-02 1.1661e-02 1.2335e-02
 193.5000 1.1618e-02 1.0552e-02 1.2512e-02 1.0606e-02 1.2451e-02 1.1534e-02 1.1692e-02 1.1292e-02 1.1935e-02
 194.5000 1.1239e-02 1.0216e-02 1.2113e-02 1.0269e-02 1.2051e-02 1.1165e-02 1.1313e-02 1.0923e-02 1.1555e-02
 195.5000 1.0880e-02 9.8878e-03 1.1721e-02 9.9389e-03 1.1661e-02 1.0807e-02 1.0944e-02 1.0575e-02 1.1186e-02
 196.5000 1.0529e-02 9.5682e-03 1.1351e-02 9.6184e-03 1.1292e-02 1.0459e-02 1.0596e-02 1.0231e-02 1.0828e-02
 197.5000 1.0191e-02 9.2646e-03 1.0991e-02 9.3127e-03 1.0933e-02 1.0124e-02 1.0267e-02 9.9041e-03 1.0481e-02
 198.5000 9.8651e-03 8.9664e-03 1.0634e-02 9.0122e-03 1.0575e-02 9.8029e-03 9.9294e-03 9.5889e-03 1.0155e-02
 199.5000 9.5615e-03 8.6827e-03 1.0299e-02 8.7307e-03 1.0250e-02 9.4940e-03 9.6152e-03 9.2831e-03 9.8198e-03
 200.5000 9.2452e-03 8.4141e-03 9.9668e-03 8.4566e-03 9.9115e-03 9.1766e-03 9.3200e-03 8.9922e-03 9.5119e-03
 201.5000 8.9563e-03 8.1335e-03 9.6545e-03 8.1782e-03 9.6015e-03 8.8899e-03 9.0269e-03 8.6969e-03 9.2135e-03
 202.5000 8.6738e-03 7.8768e-03 9.3501e-03 7.9199e-03 9.2979e-03 8.6116e-03 8.7402e-03 8.4228e-03 8.9257e-03
 203.5000 8.4028e-03 7.6300e-03 9.0578e-03 7.6722e-03 9.0080e-03 8.3427e-03 8.4576e-03 8.1582e-03 8.6474e-03
 204.5000 8.1424e-03 7.3921e-03 8.7769e-03 7.4339e-03 8.7286e-03 8.0823e-03 8.1940e-03 7.9031e-03 8.3796e-03
 205.5000 7.8915e-03 7.1636e-03 8.5055e-03 7.2041e-03 8.4587e-03 7.8324e-03 7.9410e-03 7.6595e-03 8.1213e-03
 206.5000 7.6458e-03 6.9406e-03 8.2412e-03 6.9795e-03 8.1951e-03 7.5920e-03 7.6943e-03 7.4212e-03 7.8704e-03
 207.5000 7.4096e-03 6.7260e-03 7.9881e-03 6.7644e-03 7.9421e-03 7.3559e-03 7.4560e-03 7.1903e-03 7.6310e-03
 208.5000 7.1851e-03 6.5193e-03 7.7446e-03 6.5578e-03 7.7006e-03 7.1303e-03 7.2293e-03 6.9689e-03 7.3980e-03
 209.5000 6.9637e-03 6.3200e-03 7.5063e-03 6.3564e-03 7.4634e-03 6.9109e-03 7.0090e-03 6.7570e-03 7.1703e-03
 210.5000 6.7497e-03 6.1248e-03 7.2758e-03 6.1603e-03 7.2336e-03 6.6990e-03 6.7950e-03 6.5483e-03 6.9510e-03
 211.5000 6.5430e-03 5.9378e-03 7.0540e-03 5.9716e-03 7.0122e-03 6.4966e-03 6.5894e-03 6.3490e-03 6.7402e-03
 212.5000 6.3448e-03 5.7564e-03 6.8395e-03 5.7902e-03 6.7992e-03 6.2974e-03 6.3880e-03 6.1540e-03 6.5356e-03
 213.5000 6.1529e-03 5.5806e-03 6.6328e-03 5.6142e-03 6.5936e-03 6.1076e-03 6.1930e-03 5.9653e-03 6.3385e-03
 214.5000 5.9747e-03 5.4145e-03 6.4379e-03 5.4476e-03 6.4028e-03 5.9231e-03 6.0064e-03 5.7923e-03 6.1487e-03
 215.5000 5.7945e-03 5.2545e-03 6.2472e-03 5.2863e-03 6.2109e-03 5.7428e-03 5.8250e-03 5.6194e-03 5.9695e-03
 216.5000 5.6194e-03 5.0947e-03 6.0605e-03 5.1271e-03 6.0232e-03 5.5678e-03 5.6489e-03 5.4455e-03 5.7945e-03
 217.5000 5.4486e-03 4.9404e-03 5.8753e-03 4.9710e-03 5.8398e-03 5.4033e-03 5.4792e-03 5.2810e-03 5.6163e-03
 218.5000 5.2831e-03 4.7902e-03 5.6972e-03 4.8203e-03 5.6616e-03 5.2420e-03 5.3168e-03 5.1186e-03 5.4476e-03
 219.5000 5.1260e-03 4.6455e-03 5.5269e-03 4.6748e-03 5.4919e-03 5.0860e-03 5.1608e-03 4.9658e-03 5.2863e-03
 220.5000 4.9742e-03 4.5079e-03 5.3642e-03 4.5367e-03 5.3295e-03 4.9341e-03 5.0090e-03 4.8182e-03 5.1313e-03
 221.5000 4.8255e-03 4.3759e-03 5.2055e-03 4.4028e-03 5.1714e-03 4.7929e-03 4.8667e-03 4.6758e-03 4.9774e-03
 222.5000 4.6832e-03 4.2441e-03 5.0501e-03 4.2710e-03 5.0174e-03 4.6505e-03 4.7212e-03 4.5356e-03 4.8298e-03
 223.5000 4.5430e-03 4.1148e-03 4.8990e-03 4.1413e-03 4.8667e-03 4.5093e-03 4.5767e-03 4.3986e-03 4.6874e-03
 224.5000 4.4070e-03 3.9934e-03 4.7530e-03 4.0190e-03 4.7222e-03 4.3733e-03 4.4428e-03 4.2678e-03 4.5451e-03
 225.5000 4.2773e-03 3.8792e-03 4.6148e-03 3.9030e-03 4.5841e-03 4.2457e-03 4.3131e-03 4.1455e-03 4.4133e-03
 226.5000 4.1529e-03 3.7645e-03 4.4784e-03 3.7881e-03 4.4492e-03 4.1213e-03 4.1814e-03 4.0232e-03 4.2847e-03
 227.5000 4.0338e-03 3.6548e-03 4.3500e-03 3.6785e-03 4.3216e-03 4.0011e-03 4.0591e-03 3.9062e-03 4.1624e-03
 228.5000 3.9167e-03 3.5486e-03 4.2241e-03 3.5720e-03 4.1961e-03 3.8819e-03 3.9420e-03 3.7923e-03 4.0422e-03
 229.5000 3.8029e-03 3.4444e-03 4.1028e-03 3.4676e-03 4.0749e-03 3.7691e-03 3.8345e-03 3.6806e-03 3.9252e-03
 230.5000 3.6911e-03 3.3441e-03 3.9820e-03 3.3664e-03 3.9547e-03 3.6595e-03 3.7217e-03 3.5730e-03 3.8103e-03
 231.5000 3.5857e-03 3.2472e-03 3.8673e-03 3.2694e-03 3.8408e-03 3.5530e-03 3.6131e-03 3.4697e-03 3.7017e-03
 232.5000 3.4824e-03 3.1517e-03 3.7553e-03 3.1734e-03 3.7301e-03 3.4518e-03 3.5077e-03 3.3685e-03 3.5941e-03
 233.5000 3.3822e-03 3.0602e-03 3.6474e-03 3.0817e-03 3.6226e-03 3.3485e-03 3.4096e-03 3.2715e-03 3.4908e-03
 234.5000 3.2852e-03 2.9737e-03 3.5445e-03 2.9953e-03 3.5193e-03 3.2504e-03 3.3105e-03 3.1766e-03 3.3938e-03
 235.5000 3.1914e-03 2.8875e-03 3.4431e-03 2.9078e-03 3.4191e-03 3.1598e-03 3.2156e-03 3.0870e-03 3.2958e-03
 236.5000 3.0986e-03 2.8046e-03 3.3426e-03 2.8245e-03 3.3190e-03 3.0701e-03 3.1218e-03 2.9963e-03 3.2009e-03
 237.5000 3.0111e-03 2.7256e-03 3.2495e-03 2.7454e-03 3.2262e-03 2.9816e-03 3.0343e-03 2.9109e-03 3.1112e-03
 238.5000 2.9204e-03 2.6487e-03 3.1513e-03 2.6663e-03 3.1281e-03 2.8951e-03 2.9478e-03 2.8276e-03 3.0174e-03
 239.5000 2.8382e-03 2.5681e-03 3.0622e-03 2.5862e-03 3.0396e-03 2.8171e-03 2.8635e-03 2.7433e-03 2.9331e-03
 240.5000 2.7581e-03 2.4939e-03 2.9753e-03 2.5124e-03 2.9531e-03 2.7327e-03 2.7812e-03 2.6642e-03 2.8508e-03
 241.5000 2.6811e-03 2.4217e-03 2.8925e-03 2.4397e-03 2.8709e-03 2.6568e-03 2.7022e-03 2.5894e-03 2.7718e-03
 242.5000 2.6062e-03 2.3564e-03 2.8119e-03 2.3743e-03 2.7907e-03 2.5820e-03 2.6263e-03 2.5166e-03 2.6948e-03
 243.5000 2.5335e-03 2.2907e-03 2.7334e-03 2.3079e-03 2.7127e-03 2.5092e-03 2.5525e-03 2.4470e-03 2.6199e-03
 244.5000 2.4607e-03 2.2250e-03 2.6551e-03 2.2414e-03 2.6347e-03 2.4376e-03 2.4808e-03 2.3775e-03 2.5451e-03
 245.5000 2.3933e-03 2.1632e-03 2.5823e-03 2.1803e-03 2.5630e-03 2.3680e-03 2.4112e-03 2.3100e-03 2.4745e-03
 246.5000 2.3247e-03 2.1023e-03 2.5088e-03 2.1181e-03 2.4892e-03 2.3015e-03 2.3406e-03 2.2457e-03 2.4059e-03
 247.5000 2.2583e-03 2.0439e-03 2.4387e-03 2.0591e-03 2.4196e-03 2.2362e-03 2.2752e-03 2.1824e-03 2.3374e-03
 248.5000 2.1961e-03 1.9847e-03 2.3699e-03 2.0000e-03 2.3521e-03 2.1740e-03 2.2119e-03 2.1202e-03 2.2710e-03
 249.5000 2.1350e-03 1.9288e-03 2.3044e-03 1.9441e-03 2.2868e-03 2.1128e-03 2.1497e-03 2.0601e-03 2.2088e-03
 250.5000 2.0738e-03 1.8734e-03 2.2393e-03 1.8883e-03 2.2214e-03 2.0527e-03 2.0917e-03 2.0011e-03 2.1466e-03
 251.5000 2.0137e-03 1.8222e-03 2.1746e-03 1.8355e-03 2.1571e-03 1.9947e-03 2.0316e-03 1.9462e-03 2.0844e-03
 252.5000 1.9578e-03 1.7680e-03 2.1148e-03 1.7818e-03 2.0981e-03 1.9389e-03 1.9747e-03 1.8893e-03 2.0264e-03
 253.5000 1.9020e-03 1.7188e-03 2.0538e-03 1.7322e-03 2.0369e-03 1.8840e-03 1.9188e-03 1.8355e-03 1.9694e-03
 254.5000 1.8492e-03 1.6712e-03 1.9973e-03 1.6837e-03 1.9810e-03 1.8324e-03 1.8661e-03 1.7860e-03 1.9146e-03
 255.5000 1.7986e-03 1.6242e-03 1.9437e-03 1.6373e-03 1.9273e-03 1.7818e-03 1.8134e-03 1.7343e-03 1.8640e-03
 256.5000 1.7491e-03 1.5792e-03 1.8892e-03 1.5920e-03 1.8735e-03 1.7312e-03 1.7617e-03 1.6869e-03 1.8123e-03
 257.5000 1.7006e-03 1.5346e-03 1.8361e-03 1.5477e-03 1.8218e-03 1.6827e-03 1.7143e-03 1.6384e-03 1.7596e-03
 258.5000 1.6521e-03 1.4947e-03 1.7854e-03 1.5066e-03 1.7702e-03 1.6363e-03 1.6669e-03 1.5941e-03 1.7122e-03
 259.5000 1.6078e-03 1.4514e-03 1.7372e-03 1.4634e-03 1.7227e-03 1.5920e-03 1.6205e-03 1.5498e-03 1.6658e-03
 260.5000 1.5635e-03 1.4107e-03 1.6882e-03 1.4222e-03 1.6742e-03 1.5467e-03 1.5762e-03 1.5077e-03 1.6194e-03
 261.5000 1.5182e-03 1.3713e-03 1.6411e-03 1.3822e-03 1.6268e-03 1.5045e-03 1.5319e-03 1.4644e-03 1.5741e-03
 262.5000 1.4771e-03 1.3339e-03 1.5970e-03 1.3453e-03 1.5836e-03 1.4613e-03 1.4897e-03 1.4233e-03 1.5309e-03
 263.5000 1.4370e-03 1.2961e-03 1.5523e-03 1.3073e-03 1.5393e-03 1.4212e-03 1.4497e-03 1.3843e-03 1.4887e-03
 264.5000 1.3980e-03 1.2618e-03 1.5108e-03 1.2725e-03 1.4982e-03 1.3822e-03 1.4096e-03 1.3474e-03 1.4486e-03
 265.5000 1.3601e-03 1.2273e-03 1.4702e-03 1.2378e-03 1.4571e-03 1.3453e-03 1.3727e-03 1.3105e-03 1.4107e-03
 266.5000 1.3221e-03 1.1926e-03 1.4299e-03 1.2030e-03 1.4170e-03 1.3073e-03 1.3347e-03 1.2736e-03 1.3717e-03
 267.5000 1.2863e-03 1.1606e-03 1.3911e-03 1.1703e-03 1.3790e-03 1.2725e-03 1.2979e-03 1.2399e-03 1.3337e-03
 268.5000 1.2515e-03 1.1287e-03 1.3515e-03 1.1386e-03 1.3400e-03 1.2378e-03 1.2620e-03 1.2051e-03 1.2968e-03
 269.5000 1.2167e-03 1.0973e-03 1.3147e-03 1.1070e-03 1.3031e-03 1.2040e-03 1.2262e-03 1.1713e-03 1.2620e-03
 270.5000 1.1819e-03 1.0663e-03 1.2786e-03 1.0754e-03 1.2673e-03 1.1692e-03 1.1924e-03 1.1386e-03 1.2262e-03
 271.5000 1.1523e-03 1.0380e-03 1.2448e-03 1.0480e-03 1.2346e-03 1.1344e-03 1.1618e-03 1.1091e-03 1.1935e-03
 272.5000 1.1207e-03 1.0096e-03 1.2113e-03 1.0193e-03 1.2009e-03 1.1038e-03 1.1302e-03 1.0785e-03 1.1618e-03
 273.5000 1.0891e-03 9.8155e-04 1.1774e-03 9.9062e-04 1.1671e-03 1.0754e-03 1.0996e-03 1.0481e-03 1.1292e-03
 274.5000 1.0585e-03 9.5458e-04 1.1451e-03 9.6311e-04 1.1344e-03 1.0455e-03 1.0701e-03 1.0194e-03 1.0986e-03
 275.5000 1.0301e-03 9.2783e-04 1.1138e-03 9.3633e-04 1.1038e-03 1.0171e-03 1.0416e-03 9.9136e-04 1.0680e-03
 276.5000 1.0016e-03 9.0321e-04 1.0818e-03 9.1081e-04 1.0722e-03 9.9020e-04 1.0135e-03 9.6543e-04 1.0376e-03
 277.5000 9.7365e-04 8.7858e-04 1.0527e-03 8.8614e-04 1.0430e-03 9.6279e-04 9.8503e-04 9.3812e-04 1.0098e-03
 278.5000 9.4687e-04 8.5409e-04 1.0236e-03 8.6168e-04 1.0143e-03 9.3601e-04 9.5804e-04 9.1176e-04 9.8156e-04
 279.5000 9.2051e-04 8.3037e-04 9.9589e-04 8.3817e-04 9.8651e-04 9.0712e-04 9.3190e-04 8.8635e-04 9.5509e-04
 280.5000 8.9584e-04 8.0786e-04 9.6821e-04 8.1550e-04 9.5942e-04 8.8340e-04 9.0681e-04 8.6221e-04 9.2863e-04
 281.5000 8.6885e-04 7.8499e-04 9.4124e-04 7.9178e-04 9.3169e-04 8.5957e-04 8.8182e-04 8.3712e-04 9.0238e-04
 282.5000 8.4450e-04 7.6139e-04 9.1438e-04 7.6785e-04 9.0470e-04 8.3501e-04 8.5810e-04 8.1382e-04 8.7729e-04
 283.5000 8.2183e-04 7.4046e-04 8.9013e-04 7.4687e-04 8.8087e-04 8.1361e-04 8.3332e-04 7.9125e-04 8.5420e-04
 284.5000 7.9895e-04 7.1899e-04 8.6552e-04 7.2589e-04 8.5641e-04 7.9115e-04 8.0907e-04 7.6743e-04 8.3100e-04
 285.5000 7.7860e-04 7.0042e-04 8.4314e-04 7.0765e-04 8.3480e-04 7.6869e-04 7.8714e-04 7.4729e-04 8.0918e-04
 286.5000 7.5709e-04 6.8181e-04 8.2037e-04 6.8856e-04 8.1192e-04 7.4739e-04 7.6542e-04 7.2747e-04 7.8756e-04
 287.5000 7.3685e-04 6.6318e-04 7.9818e-04 6.6990e-04 7.8988e-04 7.2757e-04 7.4486e-04 7.0754e-04 7.6658e-04
 288.5000 7.1534e-04 6.4373e-04 7.7422e-04 6.5008e-04 7.6669e-04 7.0691e-04 7.2452e-04 6.8709e-04 7.4265e-04
 289.5000 6.9521e-04 6.2612e-04 7.5288e-04 6.3195e-04 7.4518e-04 6.8825e-04 7.0522e-04 6.6832e-04 7.2220e-04
 290.5000 6.7591e-04 6.0878e-04 7.3246e-04 6.1434e-04 7.2473e-04 6.6980e-04 6.8635e-04 6.4987e-04 7.0248e-04
 291.5000 6.5936e-04 5.9352e-04 7.1418e-04 5.9916e-04 7.0681e-04 6.5124e-04 6.6706e-04 6.3395e-04 6.8572e-04
 292.5000 6.4112e-04 5.7768e-04 6.9295e-04 5.8314e-04 6.8635e-04 6.3311e-04 6.4797e-04 6.1666e-04 6.6548e-04
 293.5000 6.2246e-04 5.6001e-04 6.7364e-04 5.6574e-04 6.6664e-04 6.1445e-04 6.3047e-04 5.9758e-04 6.4703e-04
 294.5000 6.0580e-04 5.4476e-04 6.5648e-04 5.5045e-04 6.4924e-04 5.9610e-04 6.1571e-04 5.8197e-04 6.2995e-04
 295.5000 5.8925e-04 5.2994e-04 6.3806e-04 5.3569e-04 6.3111e-04 5.7945e-04 5.9863e-04 5.6574e-04 6.1255e-04
 296.5000 5.7333e-04 5.1548e-04 6.2095e-04 5.2114e-04 6.1466e-04 5.6384e-04 5.7976e-04 5.5024e-04 5.9610e-04
 297.5000 5.5815e-04 5.0108e-04 6.0422e-04 5.0680e-04 5.9832e-04 5.4908e-04 5.6532e-04 5.3495e-04 5.7955e-04
 298.5000 5.4117e-04 4.8740e-04 5.8693e-04 4.9236e-04 5.8050e-04 5.3316e-04 5.5013e-04 5.2009e-04 5.6279e-04
 299.5000 5.2620e-04 4.7366e-04 5.7039e-04 4.7823e-04 5.6416e-04 5.1882e-04 5.3443e-04 5.0606e-04 5.4729e-04
