# FONLL heavy quark hadroproduction cross section, calculated on Thu Mar 30 02:46:03 CEST 2023
# FONLL version and perturbative order: ## FONLL v1.4.0 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = lepton from B->D->l. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D->l) = 0.096
# ebeam1 = 6800, ebeam2 = 6800
# PDF set = NNPDF30_nlo_as_0118
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 144.5000 5.1408e-03 4.6793e-03 5.5429e-03 4.7021e-03 5.5181e-03 5.1034e-03 5.1763e-03 5.0026e-03 5.2752e-03
 145.5000 4.9181e-03 4.4764e-03 5.3046e-03 4.4976e-03 5.2800e-03 4.8864e-03 4.9555e-03 4.7866e-03 5.0486e-03
 146.5000 4.7078e-03 4.2881e-03 5.0789e-03 4.3075e-03 5.0544e-03 4.6829e-03 4.7434e-03 4.5840e-03 4.8355e-03
 147.5000 4.5101e-03 4.1069e-03 4.8663e-03 4.1270e-03 4.8432e-03 4.4784e-03 4.5427e-03 4.3882e-03 4.6320e-03
 148.5000 4.3190e-03 3.9312e-03 4.6595e-03 3.9504e-03 4.6368e-03 4.2902e-03 4.3507e-03 4.2019e-03 4.4371e-03
 149.5000 4.1386e-03 3.7658e-03 4.4648e-03 3.7843e-03 4.4419e-03 4.1098e-03 4.1683e-03 4.0262e-03 4.2547e-03
 150.5000 3.9696e-03 3.6098e-03 4.2802e-03 3.6288e-03 4.2595e-03 3.9398e-03 3.9946e-03 3.8582e-03 4.0781e-03
 151.5000 3.8045e-03 3.4606e-03 4.1024e-03 3.4781e-03 4.0829e-03 3.7766e-03 3.8314e-03 3.6998e-03 3.9072e-03
 152.5000 3.6470e-03 3.3172e-03 3.9324e-03 3.3341e-03 3.9130e-03 3.6202e-03 3.6749e-03 3.5462e-03 3.7469e-03
 153.5000 3.4963e-03 3.1806e-03 3.7706e-03 3.1968e-03 3.7517e-03 3.4723e-03 3.5213e-03 3.3994e-03 3.5933e-03
 154.5000 3.3523e-03 3.0490e-03 3.6155e-03 3.0643e-03 3.5971e-03 3.3283e-03 3.3782e-03 3.2602e-03 3.4454e-03
 155.5000 3.2150e-03 2.9246e-03 3.4690e-03 2.9395e-03 3.4512e-03 3.1939e-03 3.2390e-03 3.1258e-03 3.3053e-03
 156.5000 3.0854e-03 2.8059e-03 3.3287e-03 2.8205e-03 3.3110e-03 3.0634e-03 3.1075e-03 2.9990e-03 3.1738e-03
 157.5000 2.9606e-03 2.6921e-03 3.1936e-03 2.7062e-03 3.1766e-03 2.9405e-03 2.9827e-03 2.8771e-03 3.0451e-03
 158.5000 2.8426e-03 2.5840e-03 3.0660e-03 2.5978e-03 3.0499e-03 2.8214e-03 2.8637e-03 2.7619e-03 2.9232e-03
 159.5000 2.7302e-03 2.4821e-03 2.9441e-03 2.4950e-03 2.9280e-03 2.7120e-03 2.7514e-03 2.6534e-03 2.8090e-03
 160.5000 2.6208e-03 2.3824e-03 2.8278e-03 2.3952e-03 2.8118e-03 2.6026e-03 2.6419e-03 2.5459e-03 2.6976e-03
 161.5000 2.5181e-03 2.2888e-03 2.7146e-03 2.3011e-03 2.7005e-03 2.4998e-03 2.5354e-03 2.4461e-03 2.5891e-03
 162.5000 2.4182e-03 2.1971e-03 2.6069e-03 2.2090e-03 2.5930e-03 2.4000e-03 2.4355e-03 2.3491e-03 2.4874e-03
 163.5000 2.3232e-03 2.1108e-03 2.5023e-03 2.1226e-03 2.4883e-03 2.3050e-03 2.3405e-03 2.2560e-03 2.3904e-03
 164.5000 2.2320e-03 2.0279e-03 2.4077e-03 2.0390e-03 2.3942e-03 2.2147e-03 2.2493e-03 2.1677e-03 2.2973e-03
 165.5000 2.1437e-03 1.9476e-03 2.3121e-03 1.9584e-03 2.2992e-03 2.1283e-03 2.1610e-03 2.0813e-03 2.2061e-03
 166.5000 2.0611e-03 1.8720e-03 2.2222e-03 1.8826e-03 2.2099e-03 2.0458e-03 2.0774e-03 2.0006e-03 2.1206e-03
 167.5000 1.9805e-03 1.7987e-03 2.1359e-03 1.8086e-03 2.1235e-03 1.9670e-03 1.9968e-03 1.9229e-03 2.0390e-03
 168.5000 1.9046e-03 1.7285e-03 2.0536e-03 1.7386e-03 2.0419e-03 1.8893e-03 1.9200e-03 1.8480e-03 1.9603e-03
 169.5000 1.8317e-03 1.6626e-03 1.9757e-03 1.6723e-03 1.9642e-03 1.8173e-03 1.8461e-03 1.7770e-03 1.8864e-03
 170.5000 1.7616e-03 1.5986e-03 1.8992e-03 1.6080e-03 1.8883e-03 1.7482e-03 1.7750e-03 1.7088e-03 1.8134e-03
 171.5000 1.6944e-03 1.5384e-03 1.8272e-03 1.5475e-03 1.8163e-03 1.6810e-03 1.7078e-03 1.6435e-03 1.7453e-03
 172.5000 1.6301e-03 1.4793e-03 1.7577e-03 1.4880e-03 1.7472e-03 1.6176e-03 1.6435e-03 1.5811e-03 1.6790e-03
 173.5000 1.5686e-03 1.4239e-03 1.6919e-03 1.4323e-03 1.6819e-03 1.5562e-03 1.5811e-03 1.5216e-03 1.6157e-03
 174.5000 1.5091e-03 1.3693e-03 1.6273e-03 1.3776e-03 1.6176e-03 1.4976e-03 1.5216e-03 1.4630e-03 1.5542e-03
 175.5000 1.4525e-03 1.3178e-03 1.5667e-03 1.3258e-03 1.5571e-03 1.4410e-03 1.4650e-03 1.4083e-03 1.4966e-03
 176.5000 1.3987e-03 1.2680e-03 1.5077e-03 1.2758e-03 1.4986e-03 1.3872e-03 1.4102e-03 1.3555e-03 1.4410e-03
 177.5000 1.3459e-03 1.2213e-03 1.4519e-03 1.2288e-03 1.4429e-03 1.3354e-03 1.3574e-03 1.3046e-03 1.3872e-03
 178.5000 1.2960e-03 1.1753e-03 1.3973e-03 1.1827e-03 1.3891e-03 1.2854e-03 1.3066e-03 1.2557e-03 1.3344e-03
 179.5000 1.2470e-03 1.1320e-03 1.3458e-03 1.1386e-03 1.3373e-03 1.2384e-03 1.2586e-03 1.2096e-03 1.2854e-03
 180.5000 1.2010e-03 1.0897e-03 1.2958e-03 1.0963e-03 1.2874e-03 1.1914e-03 1.2125e-03 1.1645e-03 1.2384e-03
 181.5000 1.1558e-03 1.0486e-03 1.2472e-03 1.0550e-03 1.2394e-03 1.1472e-03 1.1664e-03 1.1203e-03 1.1914e-03
 182.5000 1.1126e-03 1.0097e-03 1.2010e-03 1.0157e-03 1.1933e-03 1.1040e-03 1.1232e-03 1.0790e-03 1.1472e-03
 183.5000 1.0723e-03 9.7205e-04 1.1567e-03 9.7824e-04 1.1491e-03 1.0637e-03 1.0819e-03 1.0387e-03 1.1059e-03
 184.5000 1.0330e-03 9.3666e-04 1.1142e-03 9.4243e-04 1.1069e-03 1.0243e-03 1.0416e-03 1.0013e-03 1.0656e-03
 185.5000 9.9552e-04 9.0210e-04 1.0734e-03 9.0806e-04 1.0666e-03 9.8688e-04 1.0042e-03 9.6384e-04 1.0262e-03
 186.5000 9.5942e-04 8.6955e-04 1.0350e-03 8.7523e-04 1.0282e-03 9.5078e-04 9.6768e-04 9.2918e-04 9.8976e-04
 187.5000 9.2486e-04 8.3772e-04 9.9707e-04 8.4326e-04 9.9072e-04 9.1632e-04 9.3216e-04 8.9549e-04 9.5357e-04
 188.5000 8.9126e-04 8.0755e-04 9.6112e-04 8.1283e-04 9.5491e-04 8.8349e-04 8.9856e-04 8.6304e-04 9.1910e-04
 189.5000 8.5920e-04 7.7820e-04 9.2668e-04 7.8336e-04 9.2045e-04 8.5171e-04 8.6650e-04 8.3174e-04 8.8656e-04
 190.5000 8.2867e-04 7.5062e-04 8.9385e-04 7.5571e-04 8.8790e-04 8.2118e-04 8.3558e-04 8.0198e-04 8.5498e-04
 191.5000 7.9901e-04 7.2378e-04 8.6193e-04 7.2864e-04 8.5613e-04 7.9190e-04 8.0640e-04 7.7338e-04 8.2435e-04
 192.5000 7.7050e-04 6.9851e-04 8.3154e-04 7.0310e-04 8.2598e-04 7.6445e-04 7.7808e-04 7.4592e-04 7.9478e-04
 193.5000 7.4285e-04 6.7303e-04 8.0157e-04 6.7738e-04 7.9584e-04 7.3699e-04 7.5053e-04 7.1933e-04 7.6694e-04
 194.5000 7.1664e-04 6.4930e-04 7.7322e-04 6.5347e-04 7.6781e-04 7.1107e-04 7.2355e-04 6.9398e-04 7.3978e-04
 195.5000 6.9110e-04 6.2632e-04 7.4569e-04 6.3043e-04 7.4045e-04 6.8544e-04 6.9811e-04 6.6912e-04 7.1338e-04
 196.5000 6.6682e-04 6.0395e-04 7.1989e-04 6.0806e-04 7.1482e-04 6.6106e-04 6.7392e-04 6.4522e-04 6.8832e-04
 197.5000 6.4464e-04 5.8321e-04 6.9523e-04 5.8733e-04 6.9062e-04 6.3811e-04 6.5050e-04 6.2352e-04 6.6490e-04
 198.5000 6.2102e-04 5.6208e-04 6.7029e-04 5.6602e-04 6.6518e-04 6.1555e-04 6.2755e-04 6.0058e-04 6.4186e-04
 199.5000 5.9952e-04 5.4294e-04 6.4717e-04 5.4672e-04 6.4262e-04 5.9405e-04 6.0528e-04 5.7994e-04 6.1901e-04
 200.5000 5.7830e-04 5.2387e-04 6.2424e-04 5.2723e-04 6.1968e-04 5.7360e-04 5.8406e-04 5.6006e-04 5.9741e-04
 201.5000 5.5958e-04 5.0503e-04 6.0251e-04 5.0909e-04 5.9827e-04 5.5306e-04 5.6371e-04 5.4000e-04 5.7773e-04
 202.5000 5.3923e-04 4.8796e-04 5.8221e-04 4.9142e-04 5.7763e-04 5.3395e-04 5.4461e-04 5.2147e-04 5.5776e-04
 203.5000 5.2013e-04 4.7081e-04 5.6171e-04 4.7424e-04 5.5718e-04 5.1552e-04 5.2454e-04 5.0266e-04 5.3846e-04
 204.5000 5.0208e-04 4.5496e-04 5.4344e-04 4.5811e-04 5.3894e-04 4.9786e-04 5.0717e-04 4.8566e-04 5.2013e-04
 205.5000 4.8605e-04 4.3956e-04 5.2387e-04 4.4314e-04 5.2061e-04 4.8019e-04 4.8950e-04 4.6915e-04 5.0102e-04
 206.5000 4.6877e-04 4.2408e-04 5.0592e-04 4.2710e-04 5.0227e-04 4.6406e-04 4.7232e-04 4.5331e-04 4.8442e-04
 207.5000 4.5235e-04 4.0927e-04 4.8808e-04 4.1222e-04 4.8461e-04 4.4746e-04 4.5619e-04 4.3747e-04 4.6723e-04
 208.5000 4.3670e-04 3.9497e-04 4.7128e-04 3.9792e-04 4.6771e-04 4.3200e-04 4.4064e-04 4.2202e-04 4.5149e-04
 209.5000 4.2134e-04 3.8102e-04 4.5504e-04 3.8390e-04 4.5139e-04 4.1693e-04 4.2605e-04 4.0704e-04 4.3584e-04
 210.5000 4.0704e-04 3.6802e-04 4.3927e-04 3.7085e-04 4.3603e-04 4.0243e-04 4.1155e-04 3.9322e-04 4.2038e-04
 211.5000 3.9283e-04 3.5547e-04 4.2387e-04 3.5808e-04 4.2067e-04 3.8890e-04 3.9677e-04 3.7968e-04 4.0598e-04
 212.5000 3.7958e-04 3.4326e-04 4.0974e-04 3.4570e-04 4.0656e-04 3.7565e-04 3.8333e-04 3.6710e-04 3.9254e-04
 213.5000 3.6662e-04 3.3138e-04 3.9574e-04 3.3398e-04 3.9264e-04 3.6288e-04 3.7018e-04 3.5386e-04 3.7920e-04
 214.5000 3.5414e-04 3.2016e-04 3.8236e-04 3.2266e-04 3.7930e-04 3.5059e-04 3.5798e-04 3.4186e-04 3.6634e-04
 215.5000 3.4224e-04 3.0927e-04 3.6944e-04 3.1171e-04 3.6653e-04 3.3859e-04 3.4579e-04 3.3034e-04 3.5395e-04
 216.5000 3.3043e-04 2.9897e-04 3.5689e-04 3.0125e-04 3.5395e-04 3.2726e-04 3.3389e-04 3.1910e-04 3.4205e-04
 217.5000 3.1949e-04 2.8871e-04 3.4511e-04 2.9098e-04 3.4224e-04 3.1632e-04 3.2304e-04 3.0835e-04 3.3072e-04
 218.5000 3.0883e-04 2.7900e-04 3.3357e-04 2.8128e-04 3.3082e-04 3.0547e-04 3.1248e-04 2.9789e-04 3.1958e-04
 219.5000 2.9846e-04 2.6970e-04 3.2239e-04 2.7187e-04 3.1968e-04 2.9549e-04 3.0202e-04 2.8790e-04 3.0893e-04
 220.5000 2.8858e-04 2.6058e-04 3.1155e-04 2.6275e-04 3.0902e-04 2.8522e-04 2.9174e-04 2.7830e-04 2.9856e-04
 221.5000 2.7898e-04 2.5192e-04 3.0124e-04 2.5402e-04 2.9875e-04 2.7590e-04 2.8195e-04 2.6899e-04 2.8877e-04
 222.5000 2.6966e-04 2.4356e-04 2.9128e-04 2.4557e-04 2.8886e-04 2.6669e-04 2.7254e-04 2.6006e-04 2.7917e-04
 223.5000 2.6074e-04 2.3533e-04 2.8137e-04 2.3741e-04 2.7926e-04 2.5690e-04 2.6352e-04 2.5142e-04 2.6938e-04
 224.5000 2.5114e-04 2.2709e-04 2.7171e-04 2.2886e-04 2.6918e-04 2.4835e-04 2.5469e-04 2.4250e-04 2.6035e-04
 225.5000 2.4317e-04 2.1940e-04 2.6262e-04 2.2128e-04 2.6045e-04 2.4010e-04 2.4576e-04 2.3443e-04 2.5171e-04
 226.5000 2.3510e-04 2.1214e-04 2.5392e-04 2.1398e-04 2.5181e-04 2.3222e-04 2.3770e-04 2.2656e-04 2.4336e-04
 227.5000 2.2723e-04 2.0529e-04 2.4562e-04 2.0698e-04 2.4346e-04 2.2445e-04 2.2982e-04 2.1926e-04 2.3549e-04
 228.5000 2.1965e-04 1.9839e-04 2.3733e-04 2.0006e-04 2.3539e-04 2.1715e-04 2.2205e-04 2.1178e-04 2.2733e-04
 229.5000 2.1322e-04 1.9224e-04 2.3032e-04 1.9392e-04 2.2838e-04 2.1053e-04 2.1542e-04 2.0544e-04 2.2080e-04
 230.5000 2.0592e-04 1.8594e-04 2.2292e-04 1.8739e-04 2.2090e-04 2.0362e-04 2.0832e-04 1.9882e-04 2.1360e-04
 231.5000 1.9920e-04 1.8003e-04 2.1506e-04 1.8154e-04 2.1350e-04 1.9670e-04 2.0131e-04 1.9219e-04 2.0573e-04
 232.5000 1.9267e-04 1.7404e-04 2.0772e-04 1.7558e-04 2.0611e-04 1.8998e-04 1.9478e-04 1.8576e-04 1.9910e-04
 233.5000 1.8605e-04 1.6790e-04 2.0107e-04 1.6934e-04 1.9930e-04 1.8374e-04 1.8854e-04 1.7933e-04 1.9267e-04
 234.5000 1.7952e-04 1.6203e-04 1.9402e-04 1.6339e-04 1.9229e-04 1.7770e-04 1.8192e-04 1.7299e-04 1.8595e-04
 235.5000 1.7376e-04 1.5673e-04 1.8788e-04 1.5811e-04 1.8614e-04 1.7155e-04 1.7616e-04 1.6742e-04 1.8010e-04
 236.5000 1.6810e-04 1.5171e-04 1.8179e-04 1.5302e-04 1.8010e-04 1.6589e-04 1.7050e-04 1.6205e-04 1.7424e-04
 237.5000 1.6262e-04 1.4674e-04 1.7602e-04 1.4803e-04 1.7434e-04 1.6061e-04 1.6502e-04 1.5667e-04 1.6867e-04
 238.5000 1.5734e-04 1.4198e-04 1.7022e-04 1.4323e-04 1.6858e-04 1.5542e-04 1.5965e-04 1.5158e-04 1.6320e-04
 239.5000 1.5226e-04 1.3739e-04 1.6475e-04 1.3862e-04 1.6320e-04 1.5024e-04 1.5456e-04 1.4669e-04 1.5782e-04
 240.5000 1.4736e-04 1.3275e-04 1.5921e-04 1.3402e-04 1.5782e-04 1.4525e-04 1.4909e-04 1.4179e-04 1.5264e-04
 241.5000 1.4227e-04 1.2857e-04 1.5391e-04 1.2970e-04 1.5245e-04 1.4064e-04 1.4429e-04 1.3709e-04 1.4755e-04
 242.5000 1.3766e-04 1.2431e-04 1.4914e-04 1.2538e-04 1.4765e-04 1.3613e-04 1.3968e-04 1.3267e-04 1.4294e-04
 243.5000 1.3334e-04 1.2003e-04 1.4427e-04 1.2115e-04 1.4285e-04 1.3171e-04 1.3536e-04 1.2826e-04 1.3834e-04
 244.5000 1.2912e-04 1.1627e-04 1.3969e-04 1.1741e-04 1.3834e-04 1.2739e-04 1.3104e-04 1.2413e-04 1.3392e-04
 245.5000 1.2490e-04 1.1261e-04 1.3522e-04 1.1366e-04 1.3392e-04 1.2326e-04 1.2662e-04 1.2019e-04 1.2960e-04
 246.5000 1.2086e-04 1.0889e-04 1.3076e-04 1.0992e-04 1.2950e-04 1.1933e-04 1.2259e-04 1.1626e-04 1.2538e-04
 247.5000 1.1702e-04 1.0548e-04 1.2665e-04 1.0646e-04 1.2547e-04 1.1549e-04 1.1866e-04 1.1261e-04 1.2134e-04
 248.5000 1.1328e-04 1.0200e-04 1.2247e-04 1.0301e-04 1.2134e-04 1.1155e-04 1.1482e-04 1.0896e-04 1.1741e-04
 249.5000 1.0954e-04 9.8737e-05 1.1860e-04 9.9648e-05 1.1741e-04 1.0819e-04 1.1107e-04 1.0541e-04 1.1376e-04
 250.5000 1.0608e-04 9.5503e-05 1.1472e-04 9.6480e-05 1.1366e-04 1.0445e-04 1.0762e-04 1.0195e-04 1.0992e-04
 251.5000 1.0205e-04 9.2834e-05 1.1060e-04 9.3466e-05 1.0934e-04 1.0128e-04 1.0416e-04 9.8784e-05 1.0598e-04
 252.5000 9.8784e-05 8.9151e-05 1.0727e-04 8.9741e-05 1.0589e-04 9.7824e-05 1.0090e-04 9.5606e-05 1.0291e-04
 253.5000 9.6288e-05 8.6677e-05 1.0415e-04 8.7542e-05 1.0310e-04 9.4867e-05 9.7728e-05 9.2563e-05 9.9936e-05
 254.5000 9.3120e-05 8.3920e-05 1.0086e-04 8.4739e-05 9.9840e-05 9.1757e-05 9.4570e-05 8.9578e-05 9.6672e-05
 255.5000 8.9971e-05 8.1115e-05 9.7550e-05 8.1859e-05 9.6480e-05 8.8762e-05 9.1603e-05 8.6630e-05 9.3494e-05
 256.5000 8.7043e-05 7.8618e-05 9.4257e-05 7.9334e-05 9.3293e-05 8.5968e-05 8.8464e-05 8.3818e-05 9.0355e-05
 257.5000 8.4336e-05 7.5979e-05 9.1306e-05 7.6685e-05 9.0365e-05 8.3242e-05 8.5757e-05 8.1158e-05 8.7533e-05
 258.5000 8.1763e-05 7.3576e-05 8.8545e-05 7.4304e-05 8.7638e-05 8.0602e-05 8.3126e-05 7.8595e-05 8.4864e-05
 259.5000 7.9114e-05 7.1248e-05 8.5669e-05 7.1933e-05 8.4768e-05 7.7962e-05 8.0477e-05 7.6118e-05 8.2138e-05
 260.5000 7.6627e-05 6.9044e-05 8.3034e-05 6.9715e-05 8.2166e-05 7.5408e-05 7.7702e-05 7.3757e-05 7.9661e-05
 261.5000 7.4054e-05 6.6696e-05 8.0213e-05 6.7382e-05 7.9373e-05 7.2950e-05 7.5216e-05 7.1155e-05 7.6934e-05
 262.5000 7.1693e-05 6.4546e-05 7.7666e-05 6.5184e-05 7.6877e-05 7.0637e-05 7.2768e-05 6.8938e-05 7.4458e-05
 263.5000 6.9418e-05 6.2476e-05 7.5194e-05 6.3091e-05 7.4381e-05 6.8371e-05 7.0666e-05 6.6758e-05 7.2096e-05
 264.5000 6.7258e-05 6.0551e-05 7.2866e-05 6.1171e-05 7.2077e-05 6.6202e-05 6.8333e-05 6.4646e-05 6.9917e-05
 265.5000 6.5088e-05 5.8590e-05 7.0534e-05 5.9184e-05 6.9773e-05 6.4070e-05 6.6202e-05 6.2573e-05 6.7632e-05
 266.5000 6.2986e-05 5.6676e-05 6.8255e-05 5.7274e-05 6.7526e-05 6.1939e-05 6.4080e-05 6.0518e-05 6.5424e-05
 267.5000 6.1046e-05 5.4899e-05 6.6153e-05 5.5478e-05 6.5414e-05 6.0010e-05 6.2026e-05 5.8656e-05 6.3504e-05
 268.5000 5.9069e-05 5.3048e-05 6.4105e-05 5.3587e-05 6.3389e-05 5.8147e-05 6.0086e-05 5.6755e-05 6.1450e-05
 269.5000 5.7235e-05 5.1500e-05 6.1977e-05 5.2051e-05 6.1315e-05 5.6294e-05 5.8214e-05 5.4970e-05 5.9443e-05
 270.5000 5.5334e-05 4.9763e-05 6.0045e-05 5.0294e-05 5.9328e-05 5.4250e-05 5.6275e-05 5.3222e-05 5.7648e-05
 271.5000 5.3280e-05 4.7961e-05 5.7684e-05 4.8480e-05 5.7053e-05 5.2512e-05 5.4269e-05 5.1120e-05 5.5325e-05
 272.5000 5.1562e-05 4.6415e-05 5.5896e-05 4.6886e-05 5.5286e-05 5.0861e-05 5.2618e-05 4.9526e-05 5.3510e-05
 273.5000 5.0275e-05 4.5189e-05 5.4460e-05 4.5706e-05 5.3875e-05 4.9469e-05 5.1187e-05 4.8192e-05 5.2205e-05
 274.5000 4.8624e-05 4.3747e-05 5.2844e-05 4.4198e-05 5.2166e-05 4.7750e-05 4.9603e-05 4.6771e-05 5.0698e-05
 275.5000 4.7146e-05 4.2364e-05 5.1079e-05 4.2864e-05 5.0477e-05 4.6205e-05 4.8058e-05 4.5235e-05 4.9027e-05
 276.5000 4.5590e-05 4.1039e-05 4.9422e-05 4.1482e-05 4.8883e-05 4.4957e-05 4.6416e-05 4.3738e-05 4.7366e-05
 277.5000 4.4141e-05 3.9688e-05 4.7842e-05 4.0128e-05 4.7309e-05 4.3430e-05 4.4803e-05 4.2346e-05 4.5936e-05
 278.5000 4.2768e-05 3.8461e-05 4.6362e-05 3.8880e-05 4.5878e-05 4.2125e-05 4.3488e-05 4.1030e-05 4.4419e-05
 279.5000 4.1386e-05 3.7084e-05 4.4876e-05 3.7555e-05 4.4371e-05 4.0752e-05 4.2077e-05 3.9533e-05 4.3056e-05
 280.5000 4.0051e-05 3.6035e-05 4.3450e-05 3.6413e-05 4.2931e-05 3.9456e-05 4.0800e-05 3.8458e-05 4.1693e-05
 281.5000 3.8803e-05 3.4871e-05 4.2056e-05 3.5261e-05 4.1597e-05 3.8170e-05 3.9494e-05 3.7219e-05 4.0320e-05
 282.5000 3.7536e-05 3.3727e-05 4.0713e-05 3.4090e-05 4.0243e-05 3.6960e-05 3.8218e-05 3.6019e-05 3.9053e-05
 283.5000 3.6365e-05 3.2638e-05 3.9433e-05 3.3034e-05 3.8957e-05 3.5568e-05 3.7018e-05 3.4896e-05 3.7872e-05
 284.5000 3.5251e-05 3.1559e-05 3.8048e-05 3.1968e-05 3.7766e-05 3.4416e-05 3.5885e-05 3.3782e-05 3.6298e-05
 285.5000 3.4070e-05 3.0579e-05 3.6796e-05 3.0941e-05 3.6461e-05 3.3437e-05 3.4790e-05 3.2659e-05 3.5165e-05
 286.5000 3.2736e-05 2.9431e-05 3.5542e-05 2.9750e-05 3.5098e-05 3.2285e-05 3.3456e-05 3.1392e-05 3.4070e-05
 287.5000 3.1747e-05 2.8566e-05 3.4448e-05 2.8886e-05 3.4042e-05 3.1267e-05 3.2362e-05 3.0442e-05 3.3034e-05
 288.5000 3.0845e-05 2.7687e-05 3.3437e-05 2.8013e-05 3.3053e-05 3.0259e-05 3.1402e-05 2.9578e-05 3.2083e-05
 289.5000 2.9866e-05 2.6836e-05 3.2414e-05 2.7139e-05 3.2026e-05 2.9357e-05 3.0470e-05 2.8646e-05 3.1075e-05
 290.5000 2.8934e-05 2.5962e-05 3.1405e-05 2.6275e-05 3.1027e-05 2.8406e-05 2.9510e-05 2.7715e-05 3.0115e-05
 291.5000 2.8051e-05 2.5164e-05 3.0408e-05 2.5478e-05 3.0058e-05 2.7504e-05 2.8589e-05 2.6861e-05 2.9165e-05
 292.5000 2.7149e-05 2.4375e-05 2.9436e-05 2.4672e-05 2.9098e-05 2.6621e-05 2.7677e-05 2.6016e-05 2.8224e-05
 293.5000 2.6246e-05 2.3574e-05 2.8520e-05 2.3846e-05 2.8157e-05 2.5795e-05 2.6813e-05 2.5162e-05 2.7341e-05
 294.5000 2.5382e-05 2.2848e-05 2.7601e-05 2.3107e-05 2.7235e-05 2.4922e-05 2.5901e-05 2.4365e-05 2.6486e-05
 295.5000 2.4605e-05 2.2129e-05 2.6730e-05 2.2387e-05 2.6381e-05 2.4163e-05 2.5123e-05 2.3597e-05 2.5651e-05
 296.5000 2.3827e-05 2.1386e-05 2.5889e-05 2.1638e-05 2.5555e-05 2.3414e-05 2.4326e-05 2.2829e-05 2.4835e-05
 297.5000 2.3098e-05 2.0723e-05 2.5050e-05 2.0986e-05 2.4768e-05 2.2608e-05 2.3510e-05 2.2128e-05 2.4019e-05
 298.5000 2.2358e-05 2.0056e-05 2.4282e-05 2.0304e-05 2.3990e-05 2.1917e-05 2.2810e-05 2.1418e-05 2.3270e-05
 299.5000 2.1658e-05 1.9458e-05 2.3505e-05 1.9699e-05 2.3213e-05 2.1226e-05 2.2080e-05 2.0755e-05 2.2560e-05
