# FONLL heavy quark hadroproduction cross section, calculated on Thu Mar 30 04:28:20 CEST 2023
# FONLL version and perturbative order: ## FONLL v1.4.0 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = lepton (meson = 0.7 D0 + 0.3 D+). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# BR(meson->lepton) = 0.103
# ebeam1 = 6800, ebeam2 = 6800
# PDF set = NNPDF30_nlo_as_0118
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 165.5000 8.8137e-03 7.7970e-03 9.7725e-03 7.9320e-03 9.5460e-03 8.5902e-03 9.2339e-03 8.3595e-03 9.2679e-03
 166.5000 8.4934e-03 7.5026e-03 9.4062e-03 7.6395e-03 9.1958e-03 8.2616e-03 8.8951e-03 8.0474e-03 8.9157e-03
 167.5000 8.1761e-03 7.2192e-03 9.0632e-03 7.3532e-03 8.8559e-03 7.9557e-03 8.5665e-03 7.7405e-03 8.5912e-03
 168.5000 7.8651e-03 6.9546e-03 8.7268e-03 7.0782e-03 8.5202e-03 7.6632e-03 8.2451e-03 7.4541e-03 8.2761e-03
 169.5000 7.5767e-03 6.7013e-03 8.4063e-03 6.8196e-03 8.2070e-03 7.3810e-03 7.9434e-03 7.1832e-03 7.9722e-03
 170.5000 7.3058e-03 6.4528e-03 8.1001e-03 6.5704e-03 7.9073e-03 7.1122e-03 7.6611e-03 6.9195e-03 7.6838e-03
 171.5000 7.0339e-03 6.2165e-03 7.8105e-03 6.3263e-03 7.6189e-03 6.8547e-03 7.3841e-03 6.6662e-03 7.4057e-03
 172.5000 6.7795e-03 5.9885e-03 7.5268e-03 6.0976e-03 7.3439e-03 6.6044e-03 7.1122e-03 6.4190e-03 7.1389e-03
 173.5000 6.5354e-03 5.7712e-03 7.2568e-03 5.8762e-03 7.0782e-03 6.3675e-03 6.8588e-03 6.1872e-03 6.8835e-03
 174.5000 6.2995e-03 5.5646e-03 6.9999e-03 5.6650e-03 6.8258e-03 6.1398e-03 6.6136e-03 5.9647e-03 6.6384e-03
 175.5000 6.0739e-03 5.3659e-03 6.7510e-03 5.4642e-03 6.5807e-03 5.9204e-03 6.3788e-03 5.7484e-03 6.4035e-03
 176.5000 5.8586e-03 5.1724e-03 6.5130e-03 5.2674e-03 6.3479e-03 5.7103e-03 6.1512e-03 5.5435e-03 6.1800e-03
 177.5000 5.6495e-03 4.9873e-03 6.2855e-03 5.0800e-03 6.1234e-03 5.5064e-03 5.9369e-03 5.3436e-03 5.9616e-03
 178.5000 5.4538e-03 4.8100e-03 6.0639e-03 4.9018e-03 5.9091e-03 5.3127e-03 5.7289e-03 5.1541e-03 5.7526e-03
 179.5000 5.2633e-03 4.6414e-03 5.8533e-03 4.7308e-03 5.7021e-03 5.1263e-03 5.5301e-03 4.9728e-03 5.5538e-03
 180.5000 5.0800e-03 4.4794e-03 5.6504e-03 4.5660e-03 5.5043e-03 4.9481e-03 5.3375e-03 4.7988e-03 5.3612e-03
 181.5000 4.9028e-03 4.3236e-03 5.4557e-03 4.4074e-03 5.3127e-03 4.7761e-03 5.1541e-03 4.6309e-03 5.1757e-03
 182.5000 4.7339e-03 4.1726e-03 5.2687e-03 4.2549e-03 5.1294e-03 4.6093e-03 4.9790e-03 4.4692e-03 4.9976e-03
 183.5000 4.5711e-03 4.0274e-03 5.0878e-03 4.1076e-03 4.9533e-03 4.4506e-03 4.8070e-03 4.3136e-03 4.8266e-03
 184.5000 4.4136e-03 3.8892e-03 4.9139e-03 3.9665e-03 4.7823e-03 4.2972e-03 4.6432e-03 4.1653e-03 4.6618e-03
 185.5000 4.2621e-03 3.7544e-03 4.7460e-03 3.8295e-03 4.6185e-03 4.1499e-03 4.4846e-03 4.0211e-03 4.5021e-03
 186.5000 4.1169e-03 3.6255e-03 4.5850e-03 3.6998e-03 4.4620e-03 4.0036e-03 4.3311e-03 3.8831e-03 4.3497e-03
 187.5000 3.9768e-03 3.5014e-03 4.4302e-03 3.5731e-03 4.3105e-03 3.8687e-03 4.1849e-03 3.7502e-03 4.2024e-03
 188.5000 3.8429e-03 3.3825e-03 4.2803e-03 3.4526e-03 4.1643e-03 3.7379e-03 4.0438e-03 3.6225e-03 4.0613e-03
 189.5000 3.7132e-03 3.2680e-03 4.1370e-03 3.3362e-03 4.0242e-03 3.6101e-03 3.9089e-03 3.4999e-03 3.9243e-03
 190.5000 3.5885e-03 3.1575e-03 3.9984e-03 3.2239e-03 3.8893e-03 3.4886e-03 3.7780e-03 3.3815e-03 3.7925e-03
 191.5000 3.4680e-03 3.0518e-03 3.8638e-03 3.1158e-03 3.7585e-03 3.3722e-03 3.6524e-03 3.2682e-03 3.6637e-03
 192.5000 3.3516e-03 2.9492e-03 3.7362e-03 3.0107e-03 3.6328e-03 3.2610e-03 3.5308e-03 3.1580e-03 3.5432e-03
 193.5000 3.2373e-03 2.8525e-03 3.6126e-03 2.9108e-03 3.5092e-03 3.1508e-03 3.4134e-03 3.0529e-03 3.4268e-03
 194.5000 3.1312e-03 2.7551e-03 3.4913e-03 2.8129e-03 3.3918e-03 3.0457e-03 3.3001e-03 2.9499e-03 3.3135e-03
 195.5000 3.0272e-03 2.6626e-03 3.3788e-03 2.7182e-03 3.2816e-03 2.9448e-03 3.1920e-03 2.8521e-03 3.2054e-03
 196.5000 2.9262e-03 2.5760e-03 3.2684e-03 2.6296e-03 3.1724e-03 2.8480e-03 3.0879e-03 2.7573e-03 3.1003e-03
 197.5000 2.8335e-03 2.4907e-03 3.1611e-03 2.5441e-03 3.0715e-03 2.7542e-03 2.9870e-03 2.6677e-03 2.9983e-03
 198.5000 2.7408e-03 2.4096e-03 3.0587e-03 2.4617e-03 2.9715e-03 2.6636e-03 2.8902e-03 2.5801e-03 2.9005e-03
 199.5000 2.6523e-03 2.3292e-03 2.9597e-03 2.3814e-03 2.8747e-03 2.5760e-03 2.7954e-03 2.4936e-03 2.8088e-03
 200.5000 2.5657e-03 2.2527e-03 2.8639e-03 2.3041e-03 2.7810e-03 2.4905e-03 2.7048e-03 2.4112e-03 2.7182e-03
 201.5000 2.4833e-03 2.1797e-03 2.7718e-03 2.2300e-03 2.6914e-03 2.4102e-03 2.6183e-03 2.3329e-03 2.6306e-03
 202.5000 2.4020e-03 2.1096e-03 2.6826e-03 2.1568e-03 2.6049e-03 2.3319e-03 2.5348e-03 2.2588e-03 2.5431e-03
 203.5000 2.3247e-03 2.0406e-03 2.5954e-03 2.0868e-03 2.5194e-03 2.2578e-03 2.4524e-03 2.1846e-03 2.4627e-03
 204.5000 2.2495e-03 1.9743e-03 2.5129e-03 2.0198e-03 2.4390e-03 2.1846e-03 2.3742e-03 2.1125e-03 2.3834e-03
 205.5000 2.1764e-03 1.9109e-03 2.4314e-03 1.9529e-03 2.3577e-03 2.1156e-03 2.2979e-03 2.0466e-03 2.3082e-03
 206.5000 2.1063e-03 1.8499e-03 2.3553e-03 1.8921e-03 2.2835e-03 2.0466e-03 2.2248e-03 1.9786e-03 2.2351e-03
 207.5000 2.0394e-03 1.7899e-03 2.2811e-03 1.8313e-03 2.2114e-03 1.9807e-03 2.1548e-03 1.9148e-03 2.1640e-03
 208.5000 1.9745e-03 1.7327e-03 2.2100e-03 1.7726e-03 2.1414e-03 1.9179e-03 2.0868e-03 1.8540e-03 2.0971e-03
 209.5000 1.9127e-03 1.6759e-03 2.1405e-03 1.7160e-03 2.0744e-03 1.8550e-03 2.0209e-03 1.7943e-03 2.0312e-03
 210.5000 1.8519e-03 1.6232e-03 2.0735e-03 1.6624e-03 2.0085e-03 1.7963e-03 1.9580e-03 1.7366e-03 1.9673e-03
 211.5000 1.7943e-03 1.5724e-03 2.0075e-03 1.6099e-03 1.9457e-03 1.7407e-03 1.8952e-03 1.6830e-03 1.9055e-03
 212.5000 1.7376e-03 1.5229e-03 1.9460e-03 1.5594e-03 1.8849e-03 1.6861e-03 1.8355e-03 1.6295e-03 1.8478e-03
 213.5000 1.6830e-03 1.4744e-03 1.8859e-03 1.5100e-03 1.8262e-03 1.6325e-03 1.7788e-03 1.5780e-03 1.7901e-03
 214.5000 1.6315e-03 1.4282e-03 1.8248e-03 1.4636e-03 1.7685e-03 1.5811e-03 1.7242e-03 1.5285e-03 1.7314e-03
 215.5000 1.5811e-03 1.3840e-03 1.7699e-03 1.4183e-03 1.7139e-03 1.5326e-03 1.6707e-03 1.4811e-03 1.6810e-03
 216.5000 1.5316e-03 1.3407e-03 1.7162e-03 1.3740e-03 1.6614e-03 1.4842e-03 1.6192e-03 1.4348e-03 1.6295e-03
 217.5000 1.4842e-03 1.2996e-03 1.6638e-03 1.3318e-03 1.6099e-03 1.4389e-03 1.5708e-03 1.3905e-03 1.5790e-03
 218.5000 1.4389e-03 1.2585e-03 1.6131e-03 1.2906e-03 1.5605e-03 1.3946e-03 1.5223e-03 1.3462e-03 1.5316e-03
 219.5000 1.3946e-03 1.2203e-03 1.5640e-03 1.2515e-03 1.5131e-03 1.3514e-03 1.4760e-03 1.3050e-03 1.4842e-03
 220.5000 1.3524e-03 1.1819e-03 1.5157e-03 1.2123e-03 1.4667e-03 1.3102e-03 1.4317e-03 1.2648e-03 1.4379e-03
 221.5000 1.3102e-03 1.1463e-03 1.4709e-03 1.1752e-03 1.4214e-03 1.2690e-03 1.3874e-03 1.2267e-03 1.3967e-03
 222.5000 1.2731e-03 1.1084e-03 1.4257e-03 1.1392e-03 1.3802e-03 1.2298e-03 1.3452e-03 1.1876e-03 1.3545e-03
 223.5000 1.2339e-03 1.0765e-03 1.3823e-03 1.1062e-03 1.3380e-03 1.1927e-03 1.3050e-03 1.1515e-03 1.3122e-03
 224.5000 1.1948e-03 1.0425e-03 1.3405e-03 1.0702e-03 1.2957e-03 1.1557e-03 1.2648e-03 1.1165e-03 1.2731e-03
 225.5000 1.1598e-03 1.0114e-03 1.3012e-03 1.0393e-03 1.2576e-03 1.1206e-03 1.2278e-03 1.0825e-03 1.2360e-03
 226.5000 1.1227e-03 9.8046e-04 1.2622e-03 1.0071e-03 1.2185e-03 1.0856e-03 1.1907e-03 1.0485e-03 1.1979e-03
 227.5000 1.0918e-03 9.4983e-04 1.2242e-03 9.7778e-04 1.1835e-03 1.0527e-03 1.1557e-03 1.0168e-03 1.1629e-03
 228.5000 1.0578e-03 9.2237e-04 1.1870e-03 9.4853e-04 1.1464e-03 1.0221e-03 1.1206e-03 9.8622e-04 1.1279e-03
 229.5000 1.0252e-03 8.9498e-04 1.1526e-03 9.1927e-04 1.1124e-03 9.9096e-04 1.0877e-03 9.5759e-04 1.0939e-03
 230.5000 9.9457e-04 8.6776e-04 1.1190e-03 8.9188e-04 1.0794e-03 9.6089e-04 1.0568e-03 9.2824e-04 1.0609e-03
 231.5000 9.6573e-04 8.4176e-04 1.0857e-03 8.6582e-04 1.0475e-03 9.3225e-04 1.0255e-03 9.0043e-04 1.0300e-03
 232.5000 9.3699e-04 8.1613e-04 1.0539e-03 8.3976e-04 1.0163e-03 9.0362e-04 9.9601e-04 8.7344e-04 9.9931e-04
 233.5000 9.0836e-04 7.9276e-04 1.0228e-03 8.1525e-04 9.8550e-04 8.7674e-04 9.6655e-04 8.4759e-04 9.6964e-04
 234.5000 8.8209e-04 7.6850e-04 9.9263e-04 7.9073e-04 9.5666e-04 8.5068e-04 9.3833e-04 8.2235e-04 9.4121e-04
 235.5000 8.5552e-04 7.4556e-04 9.6340e-04 7.6725e-04 9.2782e-04 8.2513e-04 9.1093e-04 7.9743e-04 9.1330e-04
 236.5000 8.3070e-04 7.2319e-04 9.3534e-04 7.4459e-04 9.0125e-04 8.0052e-04 8.8446e-04 7.7384e-04 8.8621e-04
 237.5000 8.0577e-04 7.0214e-04 9.0789e-04 7.2255e-04 8.7406e-04 7.7672e-04 8.5768e-04 7.5128e-04 8.6118e-04
 238.5000 7.8208e-04 6.8095e-04 8.8111e-04 7.0122e-04 8.4851e-04 7.5324e-04 8.3255e-04 7.2862e-04 8.3543e-04
 239.5000 7.5932e-04 6.6064e-04 8.5511e-04 6.8062e-04 8.2379e-04 7.3109e-04 8.0752e-04 7.0689e-04 8.1123e-04
 240.5000 7.3727e-04 6.4120e-04 8.3090e-04 6.6095e-04 7.9990e-04 7.0946e-04 7.8465e-04 6.8598e-04 7.8826e-04
 241.5000 7.1575e-04 6.2232e-04 8.0713e-04 6.4148e-04 7.7672e-04 6.8855e-04 7.6220e-04 6.6600e-04 7.6550e-04
 242.5000 6.9504e-04 6.0403e-04 7.8383e-04 6.2294e-04 7.5417e-04 6.6837e-04 7.4026e-04 6.4632e-04 7.4345e-04
 243.5000 6.7455e-04 5.8643e-04 7.6121e-04 6.0461e-04 7.3202e-04 6.4890e-04 7.1884e-04 6.2748e-04 7.2193e-04
 244.5000 6.5487e-04 5.6934e-04 7.3928e-04 5.8700e-04 7.1070e-04 6.2964e-04 6.9844e-04 6.0935e-04 7.0081e-04
 245.5000 6.3602e-04 5.5268e-04 7.1832e-04 5.7011e-04 6.9031e-04 6.1130e-04 6.7867e-04 5.9143e-04 6.8083e-04
 246.5000 6.1779e-04 5.3612e-04 6.9762e-04 5.5342e-04 6.7032e-04 5.9328e-04 6.5930e-04 5.7392e-04 6.6126e-04
 247.5000 5.9977e-04 5.2063e-04 6.7772e-04 5.3745e-04 6.5096e-04 5.7587e-04 6.4056e-04 5.5723e-04 6.4210e-04
 248.5000 5.8236e-04 5.0547e-04 6.5815e-04 5.2190e-04 6.3211e-04 5.5908e-04 6.2222e-04 5.4096e-04 6.2336e-04
 249.5000 5.6516e-04 4.9129e-04 6.3922e-04 5.0697e-04 6.1336e-04 5.4322e-04 6.0451e-04 5.2530e-04 6.0533e-04
 250.5000 5.4930e-04 4.7671e-04 6.2089e-04 4.9234e-04 5.9616e-04 5.2746e-04 5.8710e-04 5.0995e-04 5.8803e-04
 251.5000 5.3313e-04 4.6282e-04 6.0290e-04 4.7792e-04 5.7855e-04 5.1191e-04 5.7000e-04 4.9512e-04 5.7113e-04
 252.5000 5.1778e-04 4.4929e-04 5.8611e-04 4.6402e-04 5.6176e-04 4.9697e-04 5.5435e-04 4.8080e-04 5.5517e-04
 253.5000 5.0295e-04 4.3622e-04 5.6933e-04 4.5073e-04 5.4590e-04 4.8266e-04 5.3859e-04 4.6669e-04 5.3890e-04
 254.5000 4.8853e-04 4.2362e-04 5.5316e-04 4.3775e-04 5.3014e-04 4.6886e-04 5.2303e-04 4.5320e-04 5.2396e-04
 255.5000 4.7452e-04 4.1137e-04 5.3725e-04 4.2508e-04 5.1500e-04 4.5536e-04 5.0820e-04 4.4022e-04 5.0861e-04
 256.5000 4.6144e-04 3.9965e-04 5.2212e-04 4.1334e-04 5.0089e-04 4.4239e-04 4.9378e-04 4.2766e-04 4.9430e-04
 257.5000 4.4826e-04 3.8797e-04 5.0708e-04 4.0149e-04 4.8595e-04 4.2889e-04 4.7988e-04 4.1550e-04 4.8049e-04
 258.5000 4.3507e-04 3.7700e-04 4.9295e-04 3.8996e-04 4.7226e-04 4.1653e-04 4.6628e-04 4.0355e-04 4.6659e-04
 259.5000 4.2261e-04 3.6606e-04 4.7910e-04 3.7863e-04 4.5876e-04 4.0469e-04 4.5320e-04 3.9191e-04 4.5341e-04
 260.5000 4.1159e-04 3.5564e-04 4.6635e-04 3.6853e-04 4.4661e-04 3.9294e-04 4.4166e-04 3.8110e-04 4.4105e-04
 261.5000 3.9964e-04 3.4528e-04 4.5314e-04 3.5792e-04 4.3373e-04 3.8151e-04 4.2920e-04 3.6987e-04 4.2838e-04
 262.5000 3.8779e-04 3.3529e-04 4.4059e-04 3.4732e-04 4.2096e-04 3.7070e-04 4.1725e-04 3.5906e-04 4.1643e-04
 263.5000 3.7688e-04 3.2566e-04 4.2791e-04 3.3753e-04 4.0912e-04 3.6019e-04 4.0541e-04 3.4865e-04 4.0428e-04
 264.5000 3.6617e-04 3.1634e-04 4.1582e-04 3.2805e-04 3.9758e-04 3.4979e-04 3.9356e-04 3.3856e-04 3.9315e-04
 265.5000 3.5597e-04 3.0749e-04 4.0465e-04 3.1878e-04 3.8646e-04 3.3980e-04 3.8337e-04 3.2939e-04 3.8223e-04
 266.5000 3.4567e-04 2.9851e-04 3.9298e-04 3.0962e-04 3.7533e-04 3.3001e-04 3.7204e-04 3.1961e-04 3.7142e-04
 267.5000 3.3578e-04 2.8997e-04 3.8189e-04 3.0055e-04 3.6462e-04 3.2074e-04 3.6153e-04 3.1065e-04 3.6091e-04
 268.5000 3.2620e-04 2.8166e-04 3.7134e-04 2.9201e-04 3.5411e-04 3.1157e-04 3.5164e-04 3.0169e-04 3.5092e-04
 269.5000 3.1714e-04 2.7374e-04 3.6080e-04 2.8397e-04 3.4423e-04 3.0292e-04 3.4186e-04 2.9304e-04 3.4083e-04
 270.5000 3.0818e-04 2.6578e-04 3.5087e-04 2.7594e-04 3.3454e-04 2.9396e-04 3.3228e-04 2.8459e-04 3.3156e-04
 271.5000 2.9983e-04 2.5840e-04 3.4112e-04 2.6842e-04 3.2569e-04 2.8562e-04 3.2301e-04 2.7686e-04 3.2218e-04
 272.5000 2.9128e-04 2.5128e-04 3.3185e-04 2.6090e-04 3.1642e-04 2.7779e-04 3.1436e-04 2.6904e-04 3.1322e-04
 273.5000 2.8304e-04 2.4392e-04 3.2236e-04 2.5338e-04 3.0735e-04 2.6986e-04 3.0560e-04 2.6121e-04 3.0416e-04
 274.5000 2.7522e-04 2.3715e-04 3.1351e-04 2.4648e-04 2.9880e-04 2.6224e-04 2.9716e-04 2.5390e-04 2.9592e-04
 275.5000 2.6718e-04 2.3048e-04 3.0491e-04 2.3917e-04 2.8995e-04 2.5493e-04 2.8902e-04 2.4689e-04 2.8788e-04
 276.5000 2.5977e-04 2.2392e-04 2.9672e-04 2.3257e-04 2.8212e-04 2.4751e-04 2.8109e-04 2.3989e-04 2.8006e-04
 277.5000 2.5256e-04 2.1754e-04 2.8862e-04 2.2609e-04 2.7429e-04 2.4061e-04 2.7336e-04 2.3299e-04 2.7244e-04
 278.5000 2.4566e-04 2.1133e-04 2.8060e-04 2.1991e-04 2.6677e-04 2.3381e-04 2.6605e-04 2.2629e-04 2.6461e-04
 279.5000 2.3886e-04 2.0557e-04 2.7289e-04 2.1393e-04 2.5925e-04 2.2722e-04 2.5863e-04 2.2011e-04 2.5760e-04
 280.5000 2.3226e-04 1.9970e-04 2.6542e-04 2.0785e-04 2.5214e-04 2.2094e-04 2.5173e-04 2.1393e-04 2.5029e-04
 281.5000 2.2567e-04 1.9407e-04 2.5810e-04 2.0198e-04 2.4504e-04 2.1455e-04 2.4462e-04 2.0796e-04 2.4349e-04
 282.5000 2.1929e-04 1.8861e-04 2.5089e-04 1.9632e-04 2.3814e-04 2.0827e-04 2.3793e-04 2.0219e-04 2.3649e-04
 283.5000 2.1321e-04 1.8335e-04 2.4398e-04 1.9096e-04 2.3154e-04 2.0250e-04 2.3144e-04 1.9642e-04 2.2990e-04
 284.5000 2.0703e-04 1.7811e-04 2.3715e-04 1.8530e-04 2.2485e-04 1.9673e-04 2.2495e-04 1.9096e-04 2.2341e-04
 285.5000 2.0147e-04 1.7297e-04 2.3081e-04 1.8025e-04 2.1877e-04 1.9127e-04 2.1898e-04 1.8540e-04 2.1743e-04
 286.5000 1.9570e-04 1.6814e-04 2.2456e-04 1.7520e-04 2.1269e-04 1.8550e-04 2.1290e-04 1.8035e-04 2.1146e-04
 287.5000 1.9065e-04 1.6357e-04 2.1850e-04 1.7067e-04 2.0703e-04 1.8056e-04 2.0724e-04 1.7541e-04 2.0590e-04
 288.5000 1.8550e-04 1.5888e-04 2.1225e-04 1.6593e-04 2.0126e-04 1.7551e-04 2.0178e-04 1.7047e-04 1.9972e-04
 289.5000 1.7994e-04 1.5441e-04 2.0662e-04 1.6099e-04 1.9549e-04 1.7057e-04 1.9622e-04 1.6562e-04 1.9426e-04
 290.5000 1.7500e-04 1.5013e-04 2.0119e-04 1.5666e-04 1.9004e-04 1.6573e-04 1.9096e-04 1.6099e-04 1.8931e-04
 291.5000 1.7026e-04 1.4591e-04 1.9563e-04 1.5234e-04 1.8499e-04 1.6109e-04 1.8581e-04 1.5656e-04 1.8386e-04
 292.5000 1.6552e-04 1.4182e-04 1.9030e-04 1.4811e-04 1.7984e-04 1.5646e-04 1.8076e-04 1.5223e-04 1.7881e-04
 293.5000 1.6099e-04 1.3779e-04 1.8492e-04 1.4399e-04 1.7479e-04 1.5213e-04 1.7562e-04 1.4791e-04 1.7397e-04
 294.5000 1.5656e-04 1.3400e-04 1.8001e-04 1.4008e-04 1.6995e-04 1.4781e-04 1.7088e-04 1.4389e-04 1.6944e-04
 295.5000 1.5223e-04 1.3023e-04 1.7510e-04 1.3617e-04 1.6531e-04 1.4369e-04 1.6624e-04 1.3987e-04 1.6470e-04
 296.5000 1.4801e-04 1.2664e-04 1.7017e-04 1.3246e-04 1.6058e-04 1.3967e-04 1.6181e-04 1.3596e-04 1.5996e-04
 297.5000 1.4389e-04 1.2307e-04 1.6552e-04 1.2875e-04 1.5625e-04 1.3575e-04 1.5738e-04 1.3215e-04 1.5543e-04
 298.5000 1.3987e-04 1.1949e-04 1.6121e-04 1.2515e-04 1.5203e-04 1.3194e-04 1.5326e-04 1.2824e-04 1.5120e-04
 299.5000 1.3596e-04 1.1617e-04 1.5682e-04 1.2164e-04 1.4781e-04 1.2803e-04 1.4904e-04 1.2484e-04 1.4708e-04
