# FONLL heavy quark hadroproduction cross section, calculated on Fri Aug 23 01:35:11 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = lepton from B->D->l. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D->l) = 0.096
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
  93.5000 5.7878e-02 5.1870e-02 6.3678e-02 5.3040e-02 6.2448e-02 5.7504e-02 5.8243e-02 5.4336e-02 6.1430e-02
  94.5000 5.4394e-02 4.8734e-02 5.9875e-02 4.9853e-02 5.8694e-02 5.4048e-02 5.4749e-02 5.1034e-02 5.7773e-02
  95.5000 5.1168e-02 4.5829e-02 5.6316e-02 4.6906e-02 5.5190e-02 5.0822e-02 5.1494e-02 4.7971e-02 5.4365e-02
  96.5000 4.8144e-02 4.3111e-02 5.3002e-02 4.4141e-02 5.1917e-02 4.7827e-02 4.8461e-02 4.5110e-02 5.1187e-02
  97.5000 4.5331e-02 4.0577e-02 4.9912e-02 4.1568e-02 4.8874e-02 4.5034e-02 4.5619e-02 4.2442e-02 4.8221e-02
  98.5000 4.2701e-02 3.8210e-02 4.7026e-02 3.9158e-02 4.6032e-02 4.2422e-02 4.2970e-02 3.9955e-02 4.5446e-02
  99.5000 4.0253e-02 3.6012e-02 4.4331e-02 3.6922e-02 4.3392e-02 3.9984e-02 4.0493e-02 3.7642e-02 4.2845e-02
 100.5000 3.7949e-02 3.3957e-02 4.1812e-02 3.4829e-02 4.0896e-02 3.7699e-02 3.8189e-02 3.5472e-02 4.0435e-02
 101.5000 3.5798e-02 3.2021e-02 3.9463e-02 3.2851e-02 3.8582e-02 3.5568e-02 3.6029e-02 3.3446e-02 3.8170e-02
 102.5000 3.3792e-02 3.0208e-02 3.7250e-02 3.1008e-02 3.6413e-02 3.3571e-02 3.3994e-02 3.1546e-02 3.6038e-02
 103.5000 3.1910e-02 2.8513e-02 3.5183e-02 2.9280e-02 3.4378e-02 3.1709e-02 3.2102e-02 2.9770e-02 3.4051e-02
 104.5000 3.0144e-02 2.6933e-02 3.3252e-02 2.7667e-02 3.2477e-02 2.9952e-02 3.0336e-02 2.8109e-02 3.2189e-02
 105.5000 2.8493e-02 2.5448e-02 3.1436e-02 2.6160e-02 3.0691e-02 2.8310e-02 2.8666e-02 2.6544e-02 3.0442e-02
 106.5000 2.6947e-02 2.4052e-02 2.9706e-02 2.4739e-02 2.9011e-02 2.6755e-02 2.7110e-02 2.5085e-02 2.8771e-02
 107.5000 2.5488e-02 2.2745e-02 2.8103e-02 2.3405e-02 2.7427e-02 2.5315e-02 2.5642e-02 2.3712e-02 2.7235e-02
 108.5000 2.4096e-02 2.1511e-02 2.6609e-02 2.2128e-02 2.5949e-02 2.3962e-02 2.4269e-02 2.2426e-02 2.5786e-02
 109.5000 2.2819e-02 2.0365e-02 2.5196e-02 2.0966e-02 2.4566e-02 2.2685e-02 2.2982e-02 2.1216e-02 2.4422e-02
 110.5000 2.1610e-02 1.9272e-02 2.3863e-02 1.9843e-02 2.3261e-02 2.1485e-02 2.1763e-02 2.0083e-02 2.3136e-02
 111.5000 2.0477e-02 1.8249e-02 2.2621e-02 1.8806e-02 2.2042e-02 2.0362e-02 2.0621e-02 1.9008e-02 2.1936e-02
 112.5000 1.9402e-02 1.7290e-02 2.1450e-02 1.7818e-02 2.0880e-02 1.9296e-02 1.9546e-02 1.8010e-02 2.0813e-02
 113.5000 1.8394e-02 1.6378e-02 2.0347e-02 1.6886e-02 1.9795e-02 1.8298e-02 1.8538e-02 1.7059e-02 1.9747e-02
 114.5000 1.7453e-02 1.5533e-02 1.9297e-02 1.6022e-02 1.8768e-02 1.7357e-02 1.7578e-02 1.6176e-02 1.8739e-02
 115.5000 1.6560e-02 1.4735e-02 1.8323e-02 1.5206e-02 1.7818e-02 1.6454e-02 1.6685e-02 1.5341e-02 1.7789e-02
 116.5000 1.5725e-02 1.3968e-02 1.7405e-02 1.4429e-02 1.6915e-02 1.5619e-02 1.5840e-02 1.4544e-02 1.6906e-02
 117.5000 1.4928e-02 1.3261e-02 1.6533e-02 1.3699e-02 1.6061e-02 1.4842e-02 1.5034e-02 1.3805e-02 1.6061e-02
 118.5000 1.4189e-02 1.2590e-02 1.5706e-02 1.3018e-02 1.5254e-02 1.4093e-02 1.4285e-02 1.3104e-02 1.5264e-02
 119.5000 1.3478e-02 1.1961e-02 1.4934e-02 1.2374e-02 1.4496e-02 1.3392e-02 1.3565e-02 1.2442e-02 1.4515e-02
 120.5000 1.2816e-02 1.1360e-02 1.4204e-02 1.1760e-02 1.3786e-02 1.2730e-02 1.2902e-02 1.1818e-02 1.3805e-02
 121.5000 1.2192e-02 1.0797e-02 1.3505e-02 1.1184e-02 1.3104e-02 1.2106e-02 1.2269e-02 1.1232e-02 1.3133e-02
 122.5000 1.1597e-02 1.0264e-02 1.2855e-02 1.0637e-02 1.2461e-02 1.1520e-02 1.1674e-02 1.0675e-02 1.2509e-02
 123.5000 1.1030e-02 9.7657e-03 1.2235e-02 1.0118e-02 1.1856e-02 1.0963e-02 1.1107e-02 1.0157e-02 1.1904e-02
 124.5000 1.0502e-02 9.2919e-03 1.1659e-02 9.6288e-03 1.1290e-02 1.0435e-02 1.0570e-02 9.6672e-03 1.1347e-02
 125.5000 1.0003e-02 8.8417e-03 1.1099e-02 9.1718e-03 1.0742e-02 9.9360e-03 1.0061e-02 9.1949e-03 1.0810e-02
 126.5000 9.5232e-03 8.4194e-03 1.0578e-02 8.7350e-03 1.0234e-02 9.4685e-03 9.5856e-03 8.7523e-03 1.0301e-02
 127.5000 9.0749e-03 8.0159e-03 1.0085e-02 8.3222e-03 9.7536e-03 9.0211e-03 9.1344e-03 8.3318e-03 9.8208e-03
 128.5000 8.6496e-03 7.6341e-03 9.6124e-03 7.9315e-03 9.2938e-03 8.5968e-03 8.7062e-03 7.9334e-03 9.3629e-03
 129.5000 8.2464e-03 7.2729e-03 9.1615e-03 7.5619e-03 8.8598e-03 8.1936e-03 8.3021e-03 7.5562e-03 8.9232e-03
 130.5000 7.8653e-03 6.9323e-03 8.7461e-03 7.2115e-03 8.4499e-03 7.8106e-03 7.9181e-03 7.2019e-03 8.5219e-03
 131.5000 7.5014e-03 6.6076e-03 8.3466e-03 6.8774e-03 8.0582e-03 7.4448e-03 7.5542e-03 6.8640e-03 8.1350e-03
 132.5000 7.1558e-03 6.3009e-03 7.9657e-03 6.5597e-03 7.6867e-03 7.1040e-03 7.2058e-03 6.5453e-03 7.7654e-03
 133.5000 6.8294e-03 6.0121e-03 7.6031e-03 6.2621e-03 7.3363e-03 6.7843e-03 6.8755e-03 6.2429e-03 7.4122e-03
 134.5000 6.5222e-03 5.7361e-03 7.2620e-03 5.9789e-03 7.0042e-03 6.4771e-03 6.5635e-03 5.9558e-03 7.0819e-03
 135.5000 6.2266e-03 5.4738e-03 6.9367e-03 5.7072e-03 6.6864e-03 6.1862e-03 6.2688e-03 5.6832e-03 6.7661e-03
 136.5000 5.9472e-03 5.2262e-03 6.6282e-03 5.4509e-03 6.3859e-03 5.9059e-03 5.9866e-03 5.4259e-03 6.4666e-03
 137.5000 5.6822e-03 4.9946e-03 6.3354e-03 5.2080e-03 6.1018e-03 5.6429e-03 5.7206e-03 5.1859e-03 6.1814e-03
 138.5000 5.4288e-03 4.7676e-03 6.0579e-03 4.9757e-03 5.8301e-03 5.3914e-03 5.4682e-03 4.9488e-03 5.9117e-03
 139.5000 5.1878e-03 4.5540e-03 5.7898e-03 4.7549e-03 5.5699e-03 5.1542e-03 5.2253e-03 4.7261e-03 5.6515e-03
 140.5000 4.9603e-03 4.3514e-03 5.5349e-03 4.5456e-03 5.3261e-03 4.9258e-03 4.9968e-03 4.5158e-03 5.4019e-03
 141.5000 4.7434e-03 4.1589e-03 5.2956e-03 4.3469e-03 5.0928e-03 4.7107e-03 4.7779e-03 4.3152e-03 5.1696e-03
 142.5000 4.5370e-03 3.9743e-03 5.0676e-03 4.1558e-03 4.8701e-03 4.5062e-03 4.5686e-03 4.1242e-03 4.9488e-03
 143.5000 4.3411e-03 3.8000e-03 4.8516e-03 3.9773e-03 4.6598e-03 4.3104e-03 4.3728e-03 3.9418e-03 4.7386e-03
 144.5000 4.1549e-03 3.6338e-03 4.6463e-03 3.8064e-03 4.4602e-03 4.1213e-03 4.1846e-03 3.7690e-03 4.5389e-03
 145.5000 3.9725e-03 3.4788e-03 4.4478e-03 3.6432e-03 4.2682e-03 3.9446e-03 4.0070e-03 3.6058e-03 4.3430e-03
 146.5000 3.8045e-03 3.3258e-03 4.2566e-03 3.4848e-03 4.0829e-03 3.7766e-03 3.8314e-03 3.4493e-03 4.1597e-03
 147.5000 3.6432e-03 3.1821e-03 4.0791e-03 3.3360e-03 3.9101e-03 3.6154e-03 3.6691e-03 3.3005e-03 3.9869e-03
 148.5000 3.4896e-03 3.0468e-03 3.9086e-03 3.1968e-03 3.7450e-03 3.4646e-03 3.5155e-03 3.1584e-03 3.8208e-03
 149.5000 3.3437e-03 2.9165e-03 3.7449e-03 3.0614e-03 3.5875e-03 3.3187e-03 3.3677e-03 3.0240e-03 3.6614e-03
 150.5000 3.2026e-03 2.7931e-03 3.5900e-03 2.9328e-03 3.4378e-03 3.1805e-03 3.2237e-03 2.8954e-03 3.5098e-03
 151.5000 3.0691e-03 2.6738e-03 3.4412e-03 2.8099e-03 3.2928e-03 3.0461e-03 3.0893e-03 2.7715e-03 3.3658e-03
 152.5000 2.9424e-03 2.5614e-03 3.2990e-03 2.6928e-03 3.1555e-03 2.9203e-03 2.9635e-03 2.6554e-03 3.2275e-03
 153.5000 2.8205e-03 2.4564e-03 3.1648e-03 2.5834e-03 3.0259e-03 2.8003e-03 2.8416e-03 2.5450e-03 3.0960e-03
 154.5000 2.7043e-03 2.3531e-03 3.0360e-03 2.4758e-03 2.9002e-03 2.6832e-03 2.7254e-03 2.4384e-03 2.9712e-03
 155.5000 2.5930e-03 2.2539e-03 2.9130e-03 2.3741e-03 2.7811e-03 2.5747e-03 2.6112e-03 2.3347e-03 2.8512e-03
 156.5000 2.4874e-03 2.1606e-03 2.7967e-03 2.2762e-03 2.6678e-03 2.4691e-03 2.5056e-03 2.2387e-03 2.7379e-03
 157.5000 2.3866e-03 2.0728e-03 2.6844e-03 2.1840e-03 2.5594e-03 2.3693e-03 2.4048e-03 2.1475e-03 2.6285e-03
 158.5000 2.2915e-03 1.9878e-03 2.5768e-03 2.0966e-03 2.4576e-03 2.2742e-03 2.3078e-03 2.0592e-03 2.5229e-03
 159.5000 2.1984e-03 1.9069e-03 2.4743e-03 2.0122e-03 2.3578e-03 2.1821e-03 2.2147e-03 1.9747e-03 2.4230e-03
 160.5000 2.1120e-03 1.8300e-03 2.3791e-03 1.9325e-03 2.2656e-03 2.0976e-03 2.1274e-03 1.8950e-03 2.3299e-03
