# FONLL heavy quark hadroproduction cross section, calculated on Thu Jun 27 01:27:55 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = J/psi from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->J/psi) = 0.0116
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
   9.0000 2.3780e+04 1.7976e+04 3.2375e+04 1.8421e+04 3.2062e+04 2.2318e+04 2.5346e+04 2.2098e+04 2.5462e+04
   9.2500 2.1796e+04 1.6527e+04 2.9581e+04 1.6924e+04 2.9302e+04 2.0486e+04 2.3200e+04 2.0277e+04 2.3316e+04
   9.5000 1.9998e+04 1.5215e+04 2.7060e+04 1.5567e+04 2.6808e+04 1.8827e+04 2.1263e+04 1.8630e+04 2.1379e+04
   9.7500 1.8374e+04 1.4010e+04 2.4784e+04 1.4326e+04 2.4557e+04 1.7319e+04 1.9511e+04 1.7133e+04 1.9627e+04
  10.0000 1.6913e+04 1.2920e+04 2.2718e+04 1.3212e+04 2.2516e+04 1.5950e+04 1.7922e+04 1.5764e+04 1.8050e+04
  10.2500 1.5567e+04 1.1934e+04 2.0868e+04 1.2192e+04 2.0683e+04 1.4709e+04 1.6484e+04 1.4535e+04 1.6611e+04
  10.5000 1.4349e+04 1.1029e+04 1.9179e+04 1.1261e+04 1.9012e+04 1.3572e+04 1.5173e+04 1.3410e+04 1.5300e+04
  10.7500 1.3247e+04 1.0201e+04 1.7642e+04 1.0414e+04 1.7493e+04 1.2540e+04 1.3990e+04 1.2377e+04 1.4106e+04
  11.0000 1.2238e+04 9.4487e+03 1.6249e+04 9.6408e+03 1.6112e+04 1.1600e+04 1.2911e+04 1.1446e+04 1.3027e+04
  11.2500 1.1317e+04 8.7586e+03 1.4984e+04 8.9332e+03 1.4860e+04 1.0738e+04 1.1925e+04 1.0591e+04 1.2041e+04
  11.5000 1.0477e+04 8.1282e+03 1.3836e+04 8.2870e+03 1.3723e+04 9.9516e+03 1.1029e+04 9.8101e+03 1.1143e+04
  11.7500 9.7080e+03 7.5502e+03 1.2782e+04 7.6943e+03 1.2679e+04 9.2313e+03 1.0209e+04 9.0967e+03 1.0320e+04
  12.0000 9.0051e+03 7.0186e+03 1.1822e+04 7.1502e+03 1.1728e+04 8.5701e+03 9.4610e+03 8.4425e+03 9.5688e+03
  12.2500 8.3613e+03 6.5310e+03 1.0949e+04 6.6514e+03 1.0862e+04 7.9646e+03 8.7766e+03 7.8428e+03 8.8810e+03
  12.5000 7.7708e+03 6.0828e+03 1.0148e+04 6.1932e+03 1.0069e+04 7.4089e+03 8.1490e+03 7.2918e+03 8.2488e+03
  12.7500 7.2280e+03 5.6700e+03 9.4145e+03 5.7710e+03 9.3415e+03 6.8974e+03 7.5725e+03 6.7860e+03 7.6699e+03
  13.0000 6.7292e+03 5.2910e+03 8.7431e+03 5.3836e+03 8.6756e+03 6.4276e+03 7.0447e+03 6.3208e+03 7.1386e+03
  13.2500 6.2710e+03 4.9395e+03 8.1273e+03 5.0251e+03 8.0655e+03 5.9937e+03 6.5586e+03 5.8916e+03 6.6491e+03
  13.5000 5.8487e+03 4.6157e+03 7.5611e+03 4.6945e+03 7.5040e+03 5.5947e+03 6.1120e+03 5.4972e+03 6.1990e+03
  13.7500 5.4590e+03 4.3168e+03 7.0407e+03 4.3894e+03 6.9878e+03 5.2258e+03 5.7002e+03 5.1330e+03 5.7849e+03
  14.0000 5.0994e+03 4.0406e+03 6.5612e+03 4.1076e+03 6.5122e+03 4.8859e+03 5.3209e+03 4.7966e+03 5.4021e+03
  14.2500 4.7676e+03 3.7850e+03 6.1205e+03 3.8466e+03 6.0749e+03 4.5716e+03 4.9718e+03 4.4869e+03 5.0495e+03
  14.5000 4.4614e+03 3.5479e+03 5.7133e+03 3.6053e+03 5.6712e+03 4.2804e+03 4.6481e+03 4.1992e+03 4.7235e+03
  14.7500 4.1772e+03 3.3286e+03 5.3382e+03 3.3814e+03 5.2989e+03 4.0113e+03 4.3500e+03 3.9336e+03 4.4219e+03
  15.0000 3.9150e+03 3.1245e+03 4.9906e+03 3.1738e+03 4.9544e+03 3.7607e+03 4.0728e+03 3.6876e+03 4.1424e+03
  15.2500 3.6714e+03 2.9356e+03 4.6703e+03 2.9812e+03 4.6365e+03 3.5299e+03 3.8176e+03 3.4591e+03 3.8837e+03
  15.5000 3.4452e+03 2.7589e+03 4.3734e+03 2.8014e+03 4.3419e+03 3.3141e+03 3.5798e+03 3.2468e+03 3.6436e+03
  15.7500 3.2352e+03 2.5963e+03 4.0986e+03 2.6355e+03 4.0693e+03 3.1146e+03 3.3594e+03 3.0508e+03 3.4208e+03
  16.0000 3.0404e+03 2.4435e+03 3.8439e+03 2.4801e+03 3.8164e+03 2.9290e+03 3.1552e+03 2.8675e+03 3.2144e+03
  16.2500 2.8594e+03 2.3020e+03 3.6078e+03 2.3362e+03 3.5821e+03 2.7562e+03 2.9661e+03 2.6970e+03 3.0218e+03
  16.5000 2.6912e+03 2.1693e+03 3.3878e+03 2.2017e+03 3.3640e+03 2.5949e+03 2.7886e+03 2.5381e+03 2.8432e+03
  16.7500 2.5334e+03 2.0455e+03 3.1838e+03 2.0752e+03 3.1610e+03 2.4453e+03 2.6251e+03 2.3908e+03 2.6773e+03
  17.0000 2.3873e+03 1.9303e+03 2.9943e+03 1.9581e+03 2.9731e+03 2.3049e+03 2.4720e+03 2.2539e+03 2.5218e+03
  17.2500 2.2516e+03 1.8228e+03 2.8175e+03 1.8490e+03 2.7979e+03 2.1750e+03 2.3293e+03 2.1251e+03 2.3768e+03
  17.5000 2.1240e+03 1.7220e+03 2.6528e+03 1.7470e+03 2.6344e+03 2.0520e+03 2.1959e+03 2.0045e+03 2.2423e+03
  17.7500 2.0045e+03 1.6277e+03 2.4998e+03 1.6507e+03 2.4824e+03 1.9384e+03 2.0718e+03 1.8931e+03 2.1158e+03
  18.0000 1.8931e+03 1.5399e+03 2.3574e+03 1.5614e+03 2.3409e+03 1.8316e+03 1.9558e+03 1.7887e+03 1.9987e+03
  18.2500 1.7887e+03 1.4566e+03 2.2244e+03 1.4767e+03 2.2086e+03 1.7319e+03 1.8479e+03 1.6901e+03 1.8885e+03
  18.5000 1.6913e+03 1.3800e+03 2.0992e+03 1.3990e+03 2.0845e+03 1.6379e+03 1.7458e+03 1.5985e+03 1.7852e+03
  18.7500 1.6008e+03 1.3067e+03 1.9822e+03 1.3247e+03 1.9685e+03 1.5509e+03 1.6507e+03 1.5126e+03 1.6890e+03
  19.0000 1.5150e+03 1.2381e+03 1.8738e+03 1.2551e+03 1.8606e+03 1.4686e+03 1.5625e+03 1.4314e+03 1.5985e+03
  19.2500 1.4349e+03 1.1742e+03 1.7721e+03 1.1902e+03 1.7597e+03 1.3920e+03 1.4790e+03 1.3560e+03 1.5138e+03
  19.5000 1.3595e+03 1.1143e+03 1.6763e+03 1.1294e+03 1.6646e+03 1.3189e+03 1.4013e+03 1.2853e+03 1.4338e+03
  19.7500 1.2888e+03 1.0581e+03 1.5864e+03 1.0720e+03 1.5753e+03 1.2516e+03 1.3270e+03 1.2192e+03 1.3595e+03
  20.0000 1.2226e+03 1.0048e+03 1.5024e+03 1.0180e+03 1.4918e+03 1.1878e+03 1.2586e+03 1.1564e+03 1.2899e+03
  20.2500 1.1600e+03 9.5464e+02 1.4241e+03 9.6709e+02 1.4140e+03 1.1274e+03 1.1936e+03 1.0976e+03 1.2238e+03
  20.5000 1.1020e+03 9.0728e+02 1.3501e+03 9.1930e+02 1.3410e+03 1.0709e+03 1.1331e+03 1.0423e+03 1.1612e+03
  20.7500 1.0468e+03 8.6281e+02 1.2802e+03 8.7418e+02 1.2714e+03 1.0177e+03 1.0760e+03 9.9018e+02 1.1033e+03
  21.0000 9.9482e+02 8.2099e+02 1.2148e+03 8.3172e+02 1.2064e+03 9.6756e+02 1.0222e+03 9.4122e+02 1.0484e+03
  21.2500 9.4586e+02 7.8140e+02 1.1538e+03 7.9158e+02 1.1458e+03 9.2034e+02 9.7150e+02 8.9494e+02 9.9679e+02
  21.5000 8.9970e+02 7.4415e+02 1.0960e+03 7.5377e+02 1.0884e+03 8.7580e+02 9.2382e+02 8.5144e+02 9.4807e+02
  21.7500 8.5620e+02 7.0891e+02 1.0416e+03 7.1804e+02 1.0344e+03 8.3369e+02 8.7882e+02 8.1038e+02 9.0213e+02
  22.0000 8.1525e+02 6.7555e+02 9.9026e+02 6.8428e+02 9.8345e+02 7.9402e+02 8.3636e+02 7.7152e+02 8.5875e+02
  22.2500 7.7639e+02 6.4416e+02 9.4196e+02 6.5238e+02 9.3542e+02 7.5655e+02 7.9634e+02 7.3498e+02 8.1792e+02
  22.5000 7.3985e+02 6.1437e+02 8.9639e+02 6.2222e+02 8.9018e+02 7.2106e+02 7.5852e+02 7.0041e+02 7.7929e+02
  22.7500 7.0528e+02 5.8622e+02 8.5340e+02 5.9369e+02 8.4750e+02 6.8765e+02 7.2291e+02 6.6770e+02 7.4275e+02
  23.0000 6.7257e+02 5.5957e+02 8.1289e+02 5.6666e+02 8.0724e+02 6.5598e+02 6.8916e+02 6.3684e+02 7.0830e+02
  23.2500 6.4160e+02 5.3441e+02 7.7460e+02 5.4114e+02 7.6920e+02 6.2605e+02 6.5726e+02 6.0761e+02 6.7570e+02
  23.5000 6.1236e+02 5.1045e+02 7.3839e+02 5.1690e+02 7.3324e+02 5.9763e+02 6.2710e+02 5.7988e+02 6.4484e+02
  23.7500 5.8464e+02 4.8783e+02 7.0405e+02 4.9393e+02 6.9913e+02 5.7084e+02 5.9844e+02 5.5378e+02 6.1561e+02
  24.0000 5.5842e+02 4.6629e+02 6.7172e+02 4.7212e+02 6.6700e+02 5.4532e+02 5.7153e+02 5.2896e+02 5.8800e+02
  24.2500 5.3360e+02 4.4600e+02 6.4110e+02 4.5159e+02 6.3661e+02 5.2119e+02 5.4590e+02 5.0541e+02 5.6179e+02
  24.5000 5.1005e+02 4.2665e+02 6.1200e+02 4.3198e+02 6.0772e+02 4.9834e+02 5.2165e+02 4.8314e+02 5.3685e+02
  24.7500 4.8766e+02 4.0824e+02 5.8456e+02 4.1331e+02 5.8046e+02 4.7664e+02 4.9857e+02 4.6203e+02 5.1330e+02
  25.0000 4.6644e+02 3.9084e+02 5.5851e+02 3.9568e+02 5.5460e+02 4.5600e+02 4.7676e+02 4.4196e+02 4.9091e+02
  25.2500 4.4637e+02 3.7434e+02 5.3388e+02 3.7897e+02 5.3012e+02 4.3651e+02 4.5611e+02 4.2294e+02 4.6980e+02
  25.5000 4.2723e+02 3.5853e+02 5.1040e+02 3.6296e+02 5.0680e+02 4.1783e+02 4.3639e+02 4.0484e+02 4.4962e+02
  25.7500 4.0902e+02 3.4367e+02 4.8824e+02 3.4788e+02 4.8476e+02 4.0020e+02 4.1783e+02 3.8767e+02 4.3048e+02
  26.0000 3.9185e+02 3.2932e+02 4.6717e+02 3.3338e+02 4.6388e+02 3.8350e+02 4.0008e+02 3.7132e+02 4.1226e+02
  26.2500 3.7538e+02 3.1582e+02 4.4723e+02 3.1970e+02 4.4405e+02 3.6749e+02 3.8326e+02 3.5577e+02 3.9498e+02
  26.5000 3.5983e+02 3.0287e+02 4.2816e+02 3.0659e+02 4.2514e+02 3.5229e+02 3.6726e+02 3.4104e+02 3.7851e+02
  26.7500 3.4498e+02 2.9061e+02 4.1008e+02 2.9418e+02 4.0716e+02 3.3779e+02 3.5194e+02 3.2700e+02 3.6296e+02
  27.0000 3.3083e+02 2.7892e+02 3.9290e+02 2.8234e+02 3.9011e+02 3.2410e+02 3.3744e+02 3.1355e+02 3.4800e+02
  27.2500 3.1738e+02 2.6784e+02 3.7655e+02 2.7109e+02 3.7387e+02 3.1100e+02 3.2364e+02 3.0090e+02 3.3385e+02
  27.5000 3.0450e+02 2.5719e+02 3.6105e+02 2.6030e+02 3.5844e+02 2.9847e+02 3.1053e+02 2.8872e+02 3.2039e+02
  27.7500 2.9232e+02 2.4709e+02 3.4632e+02 2.5010e+02 3.4382e+02 2.8664e+02 2.9800e+02 2.7712e+02 3.0752e+02
  28.0000 2.8072e+02 2.3737e+02 3.3216e+02 2.4024e+02 3.2979e+02 2.7527e+02 2.8606e+02 2.6622e+02 2.9522e+02
  28.2500 2.6958e+02 2.2821e+02 3.1878e+02 2.3096e+02 3.1645e+02 2.6448e+02 2.7480e+02 2.5566e+02 2.8362e+02
  28.5000 2.5903e+02 2.1939e+02 3.0604e+02 2.2202e+02 3.0380e+02 2.5416e+02 2.6390e+02 2.4569e+02 2.7248e+02
