# FONLL heavy quark hadroproduction cross section, calculated on Thu Jun 27 06:19:58 CEST 2019
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = psi(2S) from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->psi(2S)) = 0.00307
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
  29.2500 9.1363e+01 7.7067e+01 1.0844e+02 7.8009e+01 1.0767e+02 8.9521e+01 9.3174e+01 8.6605e+01 9.6122e+01
  29.5000 8.7956e+01 7.4245e+01 1.0426e+02 7.5154e+01 1.0352e+02 8.6175e+01 8.9675e+01 8.3381e+01 9.2499e+01
  29.7500 8.4671e+01 7.1510e+01 1.0031e+02 7.2391e+01 9.9591e+01 8.2982e+01 8.6298e+01 8.0250e+01 8.9061e+01
  30.0000 8.1508e+01 6.8923e+01 9.6511e+01 6.9750e+01 9.5815e+01 7.9943e+01 8.3074e+01 7.7303e+01 8.5745e+01
  30.2500 7.8531e+01 6.6420e+01 9.2856e+01 6.7233e+01 9.2192e+01 7.6996e+01 8.0004e+01 7.4448e+01 8.2583e+01
  30.5000 7.5645e+01 6.4038e+01 8.9403e+01 6.4808e+01 8.8754e+01 7.4202e+01 7.7057e+01 7.1746e+01 7.9574e+01
  30.7500 7.2912e+01 6.1727e+01 8.6085e+01 6.2474e+01 8.5469e+01 7.1531e+01 7.4263e+01 6.9136e+01 7.6658e+01
  31.0000 7.0272e+01 5.9537e+01 8.2906e+01 6.0264e+01 8.2307e+01 6.8952e+01 7.1562e+01 6.6619e+01 7.3895e+01
  31.2500 6.7755e+01 5.7451e+01 7.9850e+01 5.8146e+01 7.9267e+01 6.6496e+01 6.8983e+01 6.4255e+01 7.1255e+01
  31.5000 6.5330e+01 5.5419e+01 7.6945e+01 5.6089e+01 7.6382e+01 6.4132e+01 6.6496e+01 6.1953e+01 6.8707e+01
  31.7500 6.3027e+01 5.3505e+01 7.4153e+01 5.4155e+01 7.3619e+01 6.1861e+01 6.4132e+01 5.9773e+01 6.6251e+01
  32.0000 6.0786e+01 5.1632e+01 7.1503e+01 5.2251e+01 7.0978e+01 5.9712e+01 6.1861e+01 5.7655e+01 6.3917e+01
  32.2500 5.8668e+01 4.9874e+01 6.8937e+01 5.0471e+01 6.8430e+01 5.7624e+01 5.9712e+01 5.5659e+01 6.1676e+01
  32.5000 5.6642e+01 4.8169e+01 6.6489e+01 4.8752e+01 6.6005e+01 5.5628e+01 5.7624e+01 5.3725e+01 5.9527e+01
  32.7500 5.4677e+01 4.6501e+01 6.4141e+01 4.7063e+01 6.3672e+01 5.3725e+01 5.5598e+01 5.1852e+01 5.7470e+01
  33.0000 5.2804e+01 4.4949e+01 6.1917e+01 4.5497e+01 6.1461e+01 5.1883e+01 5.3694e+01 5.0072e+01 5.5506e+01
  33.2500 5.0993e+01 4.3441e+01 5.9754e+01 4.3962e+01 5.9312e+01 5.0102e+01 5.1852e+01 4.8383e+01 5.3602e+01
