# FONLL heavy quark hadroproduction cross section, calculated on Tue Feb 21 21:27:56 CET 2023
# FONLL version and perturbative order: ## FONLL v1.4.0 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = psi(2S) from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->psi(2S)) = 0.00307
# ebeam1 = 6800, ebeam2 = 6800
# PDF set = NNPDF30_nlo_as_0118
# ptmin = 0
# ptmax = 50
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
42.0000 1.9037e+01 1.6631e+01 2.1714e+01 1.6676e+01 2.1674e+01 1.8791e+01 1.9276e+01 1.8641e+01 1.9433e+01
42.2500 1.8512e+01 1.6174e+01 2.1105e+01 1.6219e+01 2.1066e+01 1.8273e+01 1.8742e+01 1.8125e+01 1.8896e+01
42.5000 1.8002e+01 1.5733e+01 2.0515e+01 1.5777e+01 2.0477e+01 1.7772e+01 1.8227e+01 1.7625e+01 1.8377e+01
42.7500 1.7508e+01 1.5308e+01 1.9943e+01 1.5350e+01 1.9906e+01 1.7287e+01 1.7723e+01 1.7143e+01 1.7873e+01
43.0000 1.7029e+01 1.4898e+01 1.9390e+01 1.4939e+01 1.9353e+01 1.6817e+01 1.7241e+01 1.6676e+01 1.7385e+01
43.2500 1.6569e+01 1.4496e+01 1.8858e+01 1.4536e+01 1.8822e+01 1.6360e+01 1.6771e+01 1.6222e+01 1.6916e+01
43.5000 1.6121e+01 1.4111e+01 1.8338e+01 1.4150e+01 1.8303e+01 1.5921e+01 1.6317e+01 1.5786e+01 1.6458e+01
43.7500 1.5688e+01 1.3737e+01 1.7840e+01 1.3775e+01 1.7806e+01 1.5494e+01 1.5878e+01 1.5359e+01 1.6016e+01
44.0000 1.5267e+01 1.3374e+01 1.7354e+01 1.3410e+01 1.7321e+01 1.5080e+01 1.5451e+01 1.4951e+01 1.5586e+01
44.2500 1.4862e+01 1.3021e+01 1.6883e+01 1.3057e+01 1.6851e+01 1.4681e+01 1.5040e+01 1.4552e+01 1.5172e+01
44.5000 1.4469e+01 1.2681e+01 1.6430e+01 1.2716e+01 1.6400e+01 1.4294e+01 1.4638e+01 1.4165e+01 1.4770e+01
44.7500 1.4085e+01 1.2351e+01 1.5991e+01 1.2384e+01 1.5961e+01 1.3916e+01 1.4251e+01 1.3790e+01 1.4380e+01
45.0000 1.3717e+01 1.2029e+01 1.5564e+01 1.2062e+01 1.5534e+01 1.3551e+01 1.3876e+01 1.3428e+01 1.4005e+01
45.2500 1.3358e+01 1.1720e+01 1.5152e+01 1.1752e+01 1.5123e+01 1.3198e+01 1.3514e+01 1.3078e+01 1.3637e+01
45.5000 1.3011e+01 1.1417e+01 1.4752e+01 1.1448e+01 1.4724e+01 1.2857e+01 1.3161e+01 1.2737e+01 1.3284e+01
45.7500 1.2673e+01 1.1127e+01 1.4365e+01 1.1156e+01 1.4337e+01 1.2526e+01 1.2820e+01 1.2409e+01 1.2940e+01
46.0000 1.2348e+01 1.0842e+01 1.3989e+01 1.0871e+01 1.3962e+01 1.2203e+01 1.2489e+01 1.2090e+01 1.2605e+01
46.2500 1.2031e+01 1.0569e+01 1.3623e+01 1.0598e+01 1.3597e+01 1.1890e+01 1.2166e+01 1.1780e+01 1.2283e+01
46.5000 1.1724e+01 1.0303e+01 1.3272e+01 1.0331e+01 1.3247e+01 1.1589e+01 1.1856e+01 1.1479e+01 1.1970e+01
46.7500 1.1427e+01 1.0042e+01 1.2928e+01 1.0070e+01 1.2903e+01 1.1294e+01 1.1552e+01 1.1187e+01 1.1666e+01
47.0000 1.1138e+01 9.7907e+00 1.2596e+01 9.8179e+00 1.2572e+01 1.1009e+01 1.1261e+01 1.0902e+01 1.1371e+01
47.2500 1.0855e+01 9.5465e+00 1.2276e+01 9.5723e+00 1.2252e+01 1.0733e+01 1.0975e+01 1.0628e+01 1.1086e+01
47.5000 1.0582e+01 9.3108e+00 1.1963e+01 9.3359e+00 1.1939e+01 1.0463e+01 1.0699e+01 1.0361e+01 1.0806e+01
47.7500 1.0318e+01 9.0815e+00 1.1661e+01 9.1056e+00 1.1638e+01 1.0205e+01 1.0432e+01 1.0103e+01 1.0536e+01
48.0000 1.0063e+01 8.8573e+00 1.1365e+01 8.8815e+00 1.1344e+01 9.9499e+00 1.0171e+01 9.8516e+00 1.0275e+01
48.2500 9.8148e+00 8.6396e+00 1.1079e+01 8.6635e+00 1.1058e+01 9.7043e+00 9.9192e+00 9.6060e+00 1.0021e+01
48.5000 9.5723e+00 8.4285e+00 1.0803e+01 8.4517e+00 1.0782e+01 9.4648e+00 9.6736e+00 9.3696e+00 9.7749e+00
48.7500 9.3359e+00 8.2238e+00 1.0536e+01 8.2460e+00 1.0515e+01 9.2346e+00 9.4372e+00 9.1394e+00 9.5354e+00
49.0000 9.1087e+00 8.0251e+00 1.0274e+01 8.0465e+00 1.0254e+01 9.0105e+00 9.2069e+00 8.9184e+00 9.3021e+00
49.2500 8.8877e+00 7.8317e+00 1.0022e+01 7.8531e+00 1.0002e+01 8.7894e+00 8.9828e+00 8.7004e+00 9.0749e+00
49.5000 8.6728e+00 7.6447e+00 9.7753e+00 7.6658e+00 9.7565e+00 8.5776e+00 8.7648e+00 8.4886e+00 8.8539e+00
49.7500 8.4640e+00 7.4608e+00 9.5357e+00 7.4816e+00 9.5170e+00 8.3719e+00 8.5530e+00 8.2829e+00 8.6420e+00
50.0000 8.2583e+00 7.2874e+00 9.3051e+00 7.3066e+00 9.2867e+00 8.1723e+00 8.3443e+00 8.0864e+00 8.4333e+00

