{6, 0.5001219014335125, 0.5552431865895843, 0.610364471745656}
{8, 0.2500246621146655, 0.27464300575437234, 0.2992613493940792}
{10, 0.12958959686609337, 0.14135322891851823, 0.15311686097094304}
{12, 0.06873677247964899, 0.07459595947795333, 0.08045514647625766}
{14, 0.037674985412379944, 0.04076823713985939, 0.04386148886733884}
{16, 0.021674682112328935, 0.02342318617354399, 0.02517169023475905}
{18, 0.013056904925064713, 0.014110625486186525, 0.015164346047308333}
{20, 0.008150466009340836, 0.008817009141578546, 0.00948355227381626}
{22, 0.005248648538105932, 0.005687074842136314, 0.006125501146166699}
{24, 0.003483529442454356, 0.003781719871608442, 0.0040799103007625286}
{26, 0.0023828273698653945, 0.002592084899719911, 0.0028013424295744264}
{28, 0.001674083342262246, 0.001824966113053977, 0.001975848883845708}
{30, 0.001202056340001072, 0.0013132033231387738, 0.0014243503062764751}
{32, 0.0008776587138359954, 0.0009607836954329535, 0.001043908677029912}
{34, 0.0006518229263297634, 0.000714931282982007, 0.0007780396396342506}
{36, 0.0004917277918671621, 0.0005402912196938875, 0.0005888546475206132}
{38, 0.00037630734825101845, 0.0004141400322058071, 0.0004519727161605959}
{40, 0.0002917289502650265, 0.0003215357939292936, 0.00035134263759356067}
{42, 0.0002287791379516895, 0.00025250580113123804, 0.0002762324643107866}
{44, 0.0001814137174786407, 0.00020048215243882484, 0.000219550587399009}
{46, 0.00014532488986394488, 0.0001607852534969124, 0.00017624561712988}
{48, 0.00011749470756884013, 0.0001301314810796495, 0.0001427682545904589}
{50, 0.00009573928378084953, 0.00010614244607218002, 0.00011654560836351056}
{52, 0.00007854626837594052, 0.00008716127643938893, 0.00009577628450283737}
{54, 0.00006491010652656436, 0.00007209009602584855, 0.00007927008552513277}
{56, 0.00005400777953654971, 0.00006002794222977409, 0.00006604810492299849}
{58, 0.0000452245593661683, 0.00005030090280711048, 0.00005537724624805268}
{60, 0.00003809948193830238, 0.00004240289447084211, 0.000046706307003381846}
{62, 0.00003227540334597264, 0.00003594203397429749, 0.00003960866460262237}
{64, 0.00002747933533710252, 0.000030617680688788384, 0.00003375602604047426}
{66, 0.000023502918533757545, 0.000026200332104363327, 0.00002889774567496912}
{68, 0.000020181036405413645, 0.00002250828268900079, 0.000024835528972587943}
{70, 0.000017379826949695035, 0.000019393706429781438, 0.00002140758590986785}
{72, 0.000015007923903708769, 0.000016754271504809096, 0.000018500619105909424}
{74, 0.00001300457329235724, 0.000014523707818863444, 0.000016042842345369658}
{76, 0.000011307513534244493, 0.000012633171576658418, 0.000013958829619072348}
{78, 9.86739266672576*^-6, 0.000011027874654108085, 0.000012188356641490417}
{80, 8.644351165652247*^-6, 9.66381508157372*^-6, 0.000010683278997495197}
{82, 7.600664907740663*^-6, 8.499653609778762*^-6, 9.398642311816865*^-6}
{84, 6.7025430273014*^-6, 7.497527191190693*^-6, 8.292511355079987*^-6}
{86, 5.925926741093098*^-6, 6.6307323573672306*^-6, 7.335537973641365*^-6}
{88, 5.250556163759755*^-6, 5.8768291411642794*^-6, 6.5031021185688045*^-6}
{90, 4.659493052575808*^-6, 5.216894724216119*^-6, 5.7742963958564304*^-6}
{92, 4.141331170599053*^-6, 4.637990390578293*^-6, 5.134649610557531*^-6}
{94, 3.6883015876832*^-6, 4.131674690813462*^-6, 4.5750477939437254*^-6}
{96, 3.291623440225073*^-6, 3.6881868501390634*^-6, 4.084750260053054*^-6}
{98, 2.94376923430772*^-6, 3.2991552550361206*^-6, 3.654541275764521*^-6}
{100, 2.638277026343777*^-6, 2.957390010698973*^-6, 3.2765029950541714*^-6}
{102, 2.3695921413767564*^-6, 2.6567079771640236*^-6, 2.9438238129512918*^-6}
{104, 2.132933535184077*^-6, 2.391784934242537*^-6, 2.650636333300998*^-6}
{106, 1.9241807682572382*^-6, 2.1580304606196024*^-6, 2.3918801529819673*^-6}
{108, 1.7397782584509887*^-6, 1.951481872187237*^-6, 2.1631854859234854*^-6}
{110, 1.5766540481739757*^-6, 1.7687141846337711*^-6, 1.9607743210935673*^-6}
{112, 1.4321507874792325*^-6, 1.6067635733256784*^-6, 1.7813763591721246*^-6}
{114, 1.30396701664601*^-6, 1.4630622213698547*^-6, 1.6221574260936999*^-6}
{116, 1.1901071468243282*^-6, 1.3353827916049978*^-6, 1.4806584363856677*^-6}
{118, 1.088838797706139*^-6, 1.221791043766805*^-6, 1.3547432898274717*^-6}
{120, 9.986563670800354*^-7, 1.1206053550824832*^-6, 1.2425543430849318*^-6}
